
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 19:35:29
MetaData, TestRecord.TestTarget, 0413d56
MetaData, TestRecord.IterationIndex, 39
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 29f6aafb-491f-4dd8-b9e1-c5e969985658
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 7.6E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.0001315962626661403
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.0001315962626661403
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.0001315962626661403
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.0001315962626661403
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.0001315962626661403
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 1.6011E-10
DataValue, -4.95, 1.2701E-10
DataValue, -4.9, 1.1968000000000002E-10
DataValue, -4.8500000000000005, 1.3121E-10
DataValue, -4.8, 1.0573E-10
DataValue, -4.75, 1.0278E-10
DataValue, -4.7, 1.0490000000000001E-10
DataValue, -4.65, 1.0743000000000001E-10
DataValue, -4.6000000000000005, 1.0896E-10
DataValue, -4.55, 1.0012000000000001E-10
DataValue, -4.5, 1.1901E-10
DataValue, -4.45, 1.1184000000000001E-10
DataValue, -4.4, 1.0831000000000001E-10
DataValue, -4.3500000000000005, 1.2042E-10
DataValue, -4.3, 1.0294000000000001E-10
DataValue, -4.25, 1.3189000000000002E-10
DataValue, -4.2, 1.1435000000000001E-10
DataValue, -4.15, 1.4152000000000002E-10
DataValue, -4.1, 1.2305E-10
DataValue, -4.05, 1.5426000000000002E-10
DataValue, -4, 1.513E-10
DataValue, -3.95, 1.8655000000000002E-10
DataValue, -3.9, 1.7005000000000002E-10
DataValue, -3.85, 1.9759E-10
DataValue, -3.8000000000000003, 1.8640000000000002E-10
DataValue, -3.75, 1.7598000000000002E-10
DataValue, -3.7, 1.9054000000000002E-10
DataValue, -3.65, 2.0852000000000002E-10
DataValue, -3.6, 2.2577E-10
DataValue, -3.5500000000000003, 2.6148E-10
DataValue, -3.5, 2.6490000000000004E-10
DataValue, -3.45, 3.3065000000000004E-10
DataValue, -3.4, 3.6836E-10
DataValue, -3.35, 3.8519000000000004E-10
DataValue, -3.3000000000000003, 4.5806E-10
DataValue, -3.25, 4.3507000000000003E-10
DataValue, -3.2, 5.1765000000000007E-10
DataValue, -3.15, 5.4297E-10
DataValue, -3.1, 5.5997000000000008E-10
DataValue, -3.0500000000000003, 6.6378000000000006E-10
DataValue, -3, 7.7235E-10
DataValue, -2.95, 8.2457000000000008E-10
DataValue, -2.9, 9.2144000000000008E-10
DataValue, -2.85, 9.3587E-10
DataValue, -2.8000000000000003, 9.9176E-10
DataValue, -2.75, 1.0012900000000002E-09
DataValue, -2.7, 1.2319E-09
DataValue, -2.65, 1.4578E-09
DataValue, -2.6, 1.4925E-09
DataValue, -2.5500000000000003, 1.6203E-09
DataValue, -2.5, 1.6892E-09
DataValue, -2.45, 1.8136E-09
DataValue, -2.4, 2.1467E-09
DataValue, -2.35, 2.0759E-09
DataValue, -2.3000000000000003, 2.337E-09
DataValue, -2.25, 2.6664E-09
DataValue, -2.2, 3.0852E-09
DataValue, -2.15, 3.5359E-09
DataValue, -2.1, 3.5797E-09
DataValue, -2.05, 4.2561E-09
DataValue, -2, 4.2773E-09
DataValue, -1.95, 4.6168E-09
DataValue, -1.9000000000000001, 4.9465E-09
DataValue, -1.85, 5.7302E-09
DataValue, -1.8, 5.921E-09
DataValue, -1.75, 6.7686E-09
DataValue, -1.7, 7.2138E-09
DataValue, -1.6500000000000001, 8.1286E-09
DataValue, -1.6, 8.5401E-09
DataValue, -1.55, 9.32E-09
DataValue, -1.5, 9.5447E-09
DataValue, -1.45, 1.04426E-08
DataValue, -1.4000000000000001, 1.09755E-08
DataValue, -1.35, 1.2169999999999999E-08
DataValue, -1.3, 1.3227799999999999E-08
DataValue, -1.25, 1.41176E-08
DataValue, -1.2, 1.52748E-08
DataValue, -1.1500000000000001, 1.6672399999999997E-08
DataValue, -1.1, 1.74594E-08
DataValue, -1.05, 1.87708E-08
DataValue, -1, 2.03692E-08
DataValue, -0.95000000000000007, 2.0612199999999997E-08
DataValue, -0.9, 2.29966E-08
DataValue, -0.85, 2.4713599999999997E-08
DataValue, -0.8, 2.6642399999999996E-08
DataValue, -0.75, 2.9000999999999996E-08
DataValue, -0.70000000000000007, 3.1065399999999996E-08
DataValue, -0.65, 3.36098E-08
DataValue, -0.6, 3.61476E-08
DataValue, -0.55, 3.86676E-08
DataValue, -0.5, 4.0615599999999996E-08
DataValue, -0.45, 4.3268399999999996E-08
DataValue, -0.4, 4.6493199999999996E-08
DataValue, -0.35000000000000003, 4.8981599999999993E-08
DataValue, -0.3, 5.1295199999999995E-08
DataValue, -0.25, 5.2372999999999995E-08
DataValue, -0.2, 5.6477E-08
DataValue, -0.15, 5.9163999999999993E-08
DataValue, -0.1, 6.10146E-08
DataValue, -0.05, 6.3637999999999991E-08
DataValue, 0, 6.58882E-08
DataValue, 0.05, 6.88066E-08
DataValue, 0.1, 7.15078E-08
DataValue, 0.15, 7.40192E-08
DataValue, 0.2, 7.7012799999999992E-08
DataValue, 0.25, 7.96394E-08
DataValue, 0.3, 8.1582199999999993E-08
DataValue, 0.35000000000000003, 8.46476E-08
DataValue, 0.4, 8.7513999999999985E-08
DataValue, 0.45, 8.9451999999999986E-08
DataValue, 0.5, 9.2952999999999985E-08
DataValue, 0.55, 9.65592E-08
DataValue, 0.6, 9.8607399999999986E-08
DataValue, 0.65, 1.0136519999999999E-07
DataValue, 0.70000000000000007, 1.045914E-07
DataValue, 0.75, 1.068488E-07
DataValue, 0.8, 1.0980579999999999E-07
DataValue, 0.85, 1.135576E-07
DataValue, 0.9, 1.1532E-07
DataValue, 0.95000000000000007, 1.1776E-07
DataValue, 1, 1.1987999999999999E-07
DataValue, 1.05, 1.2168E-07
DataValue, 1.1, 1.247E-07
DataValue, 1.1500000000000001, 1.2769999999999999E-07
DataValue, 1.2, 1.2898E-07
DataValue, 1.25, 1.3096E-07
DataValue, 1.3, 1.3382E-07
DataValue, 1.35, 1.3677999999999999E-07
DataValue, 1.4000000000000001, 1.3858E-07
DataValue, 1.45, 1.4004E-07
DataValue, 1.5, 1.4228E-07
DataValue, 1.55, 1.433E-07
DataValue, 1.6, 1.4614E-07
DataValue, 1.6500000000000001, 1.481E-07
DataValue, 1.7, 1.5096E-07
DataValue, 1.75, 1.5213999999999999E-07
DataValue, 1.8, 1.5353999999999998E-07
DataValue, 1.85, 1.5726E-07
DataValue, 1.9000000000000001, 1.5858E-07
DataValue, 1.95, 1.609E-07
DataValue, 2, 1.6216E-07
DataValue, 2.05, 1.6422E-07
DataValue, 2.1, 1.6567999999999999E-07
DataValue, 2.15, 1.6768E-07
DataValue, 2.2, 1.7066E-07
DataValue, 2.25, 1.7083999999999999E-07
DataValue, 2.3000000000000003, 1.7178E-07
DataValue, 2.35, 1.757E-07
DataValue, 2.4, 1.7768E-07
DataValue, 2.45, 1.7752E-07
DataValue, 2.5, 1.8036E-07
DataValue, 2.5500000000000003, 1.8218E-07
DataValue, 2.6, 1.8411999999999998E-07
DataValue, 2.65, 1.8558E-07
DataValue, 2.7, 1.8728E-07
DataValue, 2.75, 1.8954E-07
DataValue, 2.8000000000000003, 1.9252E-07
DataValue, 2.85, 1.94E-07
DataValue, 2.9, 1.9464E-07
DataValue, 2.95, 1.966E-07
DataValue, 3, 1.9632E-07
DataValue, 3.0500000000000003, 1.9904E-07
DataValue, 3.1, 2.0031999999999998E-07
DataValue, 3.15, 2.0208E-07
DataValue, 3.2, 2.0386E-07
DataValue, 3.25, 2.0516E-07
DataValue, 3.3000000000000003, 2.0728E-07
DataValue, 3.35, 2.0878E-07
DataValue, 3.4, 2.0974E-07
DataValue, 3.45, 2.107E-07
DataValue, 3.5, 2.125E-07
DataValue, 3.5500000000000003, 2.1394E-07
DataValue, 3.6, 2.16E-07
DataValue, 3.65, 2.137E-07
DataValue, 3.7, 2.1581999999999998E-07
DataValue, 3.75, 2.173E-07
DataValue, 3.8000000000000003, 2.187E-07
DataValue, 3.85, 2.2022E-07
DataValue, 3.9, 2.211E-07
DataValue, 3.95, 2.2186E-07
DataValue, 4, 2.2302E-07
DataValue, 4.05, 2.2398E-07
DataValue, 4.1, 2.2624E-07
DataValue, 4.15, 2.2606E-07
DataValue, 4.2, 2.2806E-07
DataValue, 4.25, 2.2882E-07
DataValue, 4.3, 2.2934E-07
DataValue, 4.3500000000000005, 2.303E-07
DataValue, 4.4, 2.3213999999999999E-07
DataValue, 4.45, 2.3173999999999998E-07
DataValue, 4.5, 2.342E-07
DataValue, 4.55, 2.347E-07
DataValue, 4.6000000000000005, 2.364E-07
DataValue, 4.65, 2.3646E-07
DataValue, 4.7, 2.378E-07
DataValue, 4.75, 2.3842E-07
DataValue, 4.8, 2.4026E-07
DataValue, 4.8500000000000005, 2.4143999999999997E-07
DataValue, 4.9, 2.4324E-07
DataValue, 4.95, 2.4444E-07
DataValue, 5, 2.4423999999999997E-07
DataValue, 5, 2.4386E-07
DataValue, 4.95, 2.4494E-07
DataValue, 4.9, 2.4311999999999997E-07
DataValue, 4.8500000000000005, 2.417E-07
DataValue, 4.8, 2.4E-07
DataValue, 4.75, 2.403E-07
DataValue, 4.7, 2.3868E-07
DataValue, 4.65, 2.3822E-07
DataValue, 4.6000000000000005, 2.3834E-07
DataValue, 4.55, 2.3726E-07
DataValue, 4.5, 2.3612E-07
DataValue, 4.45, 2.3507999999999999E-07
DataValue, 4.4, 2.3462E-07
DataValue, 4.3500000000000005, 2.3372E-07
DataValue, 4.3, 2.3304E-07
DataValue, 4.25, 2.3108E-07
DataValue, 4.2, 2.3028E-07
DataValue, 4.15, 2.3008E-07
DataValue, 4.1, 2.2884E-07
DataValue, 4.05, 2.2704E-07
DataValue, 4, 2.2585999999999999E-07
DataValue, 3.95, 2.2486E-07
DataValue, 3.9, 2.24E-07
DataValue, 3.85, 2.2164E-07
DataValue, 3.8000000000000003, 2.2024E-07
DataValue, 3.75, 2.2012E-07
DataValue, 3.7, 2.1728E-07
DataValue, 3.65, 2.18E-07
DataValue, 3.6, 2.1691999999999999E-07
