
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 19:41:11
MetaData, TestRecord.TestTarget, 0609d23
MetaData, TestRecord.IterationIndex, 46
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, bb63e609-4b88-4512-bde1-926531a3edbb
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 3E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 8.9E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.00033719231201528605
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.00033719231201528605
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.00033719231201528605
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.00033719231201528605
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.00033719231201528605
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 3.4819E-10
DataValue, -4.95, 3.0433E-10
DataValue, -4.9, 3.4886E-10
DataValue, -4.8500000000000005, 4.2034E-10
DataValue, -4.8, 4.0423E-10
DataValue, -4.75, 4.4418E-10
DataValue, -4.7, 4.253E-10
DataValue, -4.65, 5.0999E-10
DataValue, -4.6000000000000005, 5.2810000000000007E-10
DataValue, -4.55, 5.6859E-10
DataValue, -4.5, 5.8917E-10
DataValue, -4.45, 7.0971E-10
DataValue, -4.4, 7.4048E-10
DataValue, -4.3500000000000005, 8.1522000000000011E-10
DataValue, -4.3, 8.0105E-10
DataValue, -4.25, 9.0803000000000012E-10
DataValue, -4.2, 9.5402E-10
DataValue, -4.15, 1.09338E-09
DataValue, -4.1, 1.1145900000000002E-09
DataValue, -4.05, 1.3064E-09
DataValue, -4, 1.3949E-09
DataValue, -3.95, 1.5188E-09
DataValue, -3.9, 1.6151E-09
DataValue, -3.85, 1.8721E-09
DataValue, -3.8000000000000003, 2.1785E-09
DataValue, -3.75, 2.0874E-09
DataValue, -3.7, 2.3281E-09
DataValue, -3.65, 2.2834E-09
DataValue, -3.6, 2.7556E-09
DataValue, -3.5500000000000003, 3.0708E-09
DataValue, -3.5, 3.1777E-09
DataValue, -3.45, 3.6794E-09
DataValue, -3.4, 3.666E-09
DataValue, -3.35, 3.8389E-09
DataValue, -3.3000000000000003, 4.0075E-09
DataValue, -3.25, 4.3136E-09
DataValue, -3.2, 5.1437E-09
DataValue, -3.15, 4.7383E-09
DataValue, -3.1, 5.7112E-09
DataValue, -3.0500000000000003, 6.1181E-09
DataValue, -3, 6.4455E-09
DataValue, -2.95, 6.7272E-09
DataValue, -2.9, 7.4429E-09
DataValue, -2.85, 8.0145E-09
DataValue, -2.8000000000000003, 8.1512E-09
DataValue, -2.75, 9.0289E-09
DataValue, -2.7, 9.5405E-09
DataValue, -2.65, 1.08325E-08
DataValue, -2.6, 1.1031199999999999E-08
DataValue, -2.5500000000000003, 1.216E-08
DataValue, -2.5, 1.3606199999999999E-08
DataValue, -2.45, 1.3337399999999999E-08
DataValue, -2.4, 1.5002599999999997E-08
DataValue, -2.35, 1.60434E-08
DataValue, -2.3000000000000003, 1.7950599999999998E-08
DataValue, -2.25, 1.8620199999999998E-08
DataValue, -2.2, 2.0229E-08
DataValue, -2.15, 2.14594E-08
DataValue, -2.1, 2.1466599999999998E-08
DataValue, -2.05, 2.2412E-08
DataValue, -2, 2.4029199999999997E-08
DataValue, -1.95, 2.4253399999999997E-08
DataValue, -1.9000000000000001, 2.6130999999999998E-08
DataValue, -1.85, 2.7262999999999997E-08
DataValue, -1.8, 2.82382E-08
DataValue, -1.75, 3.0248999999999995E-08
DataValue, -1.7, 3.1993999999999995E-08
DataValue, -1.6500000000000001, 3.4493599999999996E-08
DataValue, -1.6, 3.6647E-08
DataValue, -1.55, 3.8885399999999996E-08
DataValue, -1.5, 4.1118799999999995E-08
DataValue, -1.45, 4.30386E-08
DataValue, -1.4000000000000001, 4.43356E-08
DataValue, -1.35, 4.7201399999999995E-08
DataValue, -1.3, 4.8546799999999994E-08
DataValue, -1.25, 5.0506199999999993E-08
DataValue, -1.2, 5.2028199999999992E-08
DataValue, -1.1500000000000001, 5.48244E-08
DataValue, -1.1, 5.7568399999999992E-08
DataValue, -1.05, 6.02622E-08
DataValue, -1, 6.22712E-08
DataValue, -0.95000000000000007, 6.5033799999999988E-08
DataValue, -0.9, 6.6968199999999992E-08
DataValue, -0.85, 6.8897799999999988E-08
DataValue, -0.8, 7.0821E-08
DataValue, -0.75, 7.337639999999999E-08
DataValue, -0.70000000000000007, 7.69116E-08
DataValue, -0.65, 7.9785799999999986E-08
DataValue, -0.6, 8.09474E-08
DataValue, -0.55, 8.3160399999999993E-08
DataValue, -0.5, 8.66886E-08
DataValue, -0.45, 8.83212E-08
DataValue, -0.4, 9.1459999999999986E-08
DataValue, -0.35000000000000003, 9.5142399999999988E-08
DataValue, -0.3, 9.7700199999999992E-08
DataValue, -0.25, 1.010664E-07
DataValue, -0.2, 1.0349279999999999E-07
DataValue, -0.15, 1.0582339999999999E-07
DataValue, -0.1, 1.0725939999999999E-07
DataValue, -0.05, 1.107206E-07
DataValue, 0, 1.1385859999999999E-07
DataValue, 0.05, 1.1626E-07
DataValue, 0.1, 1.1966E-07
DataValue, 0.15, 1.2276E-07
DataValue, 0.2, 1.2512E-07
DataValue, 0.25, 1.2846E-07
DataValue, 0.3, 1.3078E-07
DataValue, 0.35000000000000003, 1.3313999999999999E-07
DataValue, 0.4, 1.349E-07
DataValue, 0.45, 1.3818E-07
DataValue, 0.5, 1.4062E-07
DataValue, 0.55, 1.435E-07
DataValue, 0.6, 1.4654E-07
DataValue, 0.65, 1.4816E-07
DataValue, 0.70000000000000007, 1.5078E-07
DataValue, 0.75, 1.5378E-07
DataValue, 0.8, 1.5547999999999999E-07
DataValue, 0.85, 1.5729999999999999E-07
DataValue, 0.9, 1.6042E-07
DataValue, 0.95000000000000007, 1.6298E-07
DataValue, 1, 1.6384E-07
DataValue, 1.05, 1.6572E-07
DataValue, 1.1, 1.681E-07
DataValue, 1.1500000000000001, 1.7184E-07
DataValue, 1.2, 1.7254E-07
DataValue, 1.25, 1.7363999999999999E-07
DataValue, 1.3, 1.7666E-07
DataValue, 1.35, 1.7834E-07
DataValue, 1.4000000000000001, 1.8122E-07
DataValue, 1.45, 1.8364E-07
DataValue, 1.5, 1.865E-07
DataValue, 1.55, 1.8938E-07
DataValue, 1.6, 1.9066E-07
DataValue, 1.6500000000000001, 1.9268E-07
DataValue, 1.7, 1.9558E-07
DataValue, 1.75, 1.9653999999999999E-07
DataValue, 1.8, 1.976E-07
DataValue, 1.85, 2.001E-07
DataValue, 1.9000000000000001, 2.027E-07
DataValue, 1.95, 2.0365999999999999E-07
DataValue, 2, 2.0648E-07
DataValue, 2.05, 2.0722E-07
DataValue, 2.1, 2.1062E-07
DataValue, 2.15, 2.1276E-07
DataValue, 2.2, 2.1352E-07
DataValue, 2.25, 2.1649999999999999E-07
DataValue, 2.3000000000000003, 2.1742E-07
DataValue, 2.35, 2.185E-07
DataValue, 2.4, 2.22E-07
DataValue, 2.45, 2.2258E-07
DataValue, 2.5, 2.2492E-07
DataValue, 2.5500000000000003, 2.2585999999999999E-07
DataValue, 2.6, 2.2725999999999999E-07
DataValue, 2.65, 2.2907999999999998E-07
DataValue, 2.7, 2.3142E-07
DataValue, 2.75, 2.3324E-07
DataValue, 2.8000000000000003, 2.3588E-07
DataValue, 2.85, 2.364E-07
DataValue, 2.9, 2.3877999999999997E-07
DataValue, 2.95, 2.3926E-07
DataValue, 3, 2.4045999999999997E-07
DataValue, 3.0500000000000003, 2.423E-07
DataValue, 3.1, 2.433E-07
DataValue, 3.15, 2.4538E-07
DataValue, 3.2, 2.4524E-07
DataValue, 3.25, 2.4626E-07
DataValue, 3.3000000000000003, 2.4802E-07
DataValue, 3.35, 2.504E-07
DataValue, 3.4, 2.5116E-07
DataValue, 3.45, 2.5222E-07
DataValue, 3.5, 2.541E-07
DataValue, 3.5500000000000003, 2.5642E-07
DataValue, 3.6, 2.5754E-07
DataValue, 3.65, 2.5931999999999997E-07
DataValue, 3.7, 2.6202E-07
DataValue, 3.75, 2.6298E-07
DataValue, 3.8000000000000003, 2.6494E-07
DataValue, 3.85, 2.648E-07
DataValue, 3.9, 2.676E-07
DataValue, 3.95, 2.6818E-07
DataValue, 4, 2.6914E-07
DataValue, 4.05, 2.7117999999999997E-07
DataValue, 4.1, 2.7215999999999997E-07
DataValue, 4.15, 2.7358E-07
DataValue, 4.2, 2.7602E-07
DataValue, 4.25, 2.7582E-07
DataValue, 4.3, 2.7816E-07
DataValue, 4.3500000000000005, 2.7726E-07
DataValue, 4.4, 2.792E-07
DataValue, 4.45, 2.7978E-07
DataValue, 4.5, 2.793E-07
DataValue, 4.55, 2.8148E-07
DataValue, 4.6000000000000005, 2.8214E-07
DataValue, 4.65, 2.8196E-07
DataValue, 4.7, 2.8466E-07
DataValue, 4.75, 2.8524E-07
DataValue, 4.8, 2.8672E-07
DataValue, 4.8500000000000005, 2.8656E-07
DataValue, 4.9, 2.8954E-07
DataValue, 4.95, 2.8944E-07
DataValue, 5, 2.9118E-07
DataValue, 5, 2.9087999999999997E-07
DataValue, 4.95, 2.902E-07
DataValue, 4.9, 2.9012E-07
DataValue, 4.8500000000000005, 2.876E-07
DataValue, 4.8, 2.8608E-07
DataValue, 4.75, 2.8666E-07
DataValue, 4.7, 2.8426E-07
DataValue, 4.65, 2.8328E-07
DataValue, 4.6000000000000005, 2.8296E-07
DataValue, 4.55, 2.8284E-07
DataValue, 4.5, 2.8144E-07
DataValue, 4.45, 2.7976E-07
DataValue, 4.4, 2.7924E-07
DataValue, 4.3500000000000005, 2.7924E-07
DataValue, 4.3, 2.774E-07
DataValue, 4.25, 2.7656E-07
DataValue, 4.2, 2.7646E-07
DataValue, 4.15, 2.7492E-07
DataValue, 4.1, 2.7458E-07
DataValue, 4.05, 2.7306E-07
DataValue, 4, 2.712E-07
DataValue, 3.95, 2.7012E-07
DataValue, 3.9, 2.6904E-07
DataValue, 3.85, 2.6862E-07
DataValue, 3.8000000000000003, 2.6762E-07
DataValue, 3.75, 2.6764E-07
DataValue, 3.7, 2.659E-07
DataValue, 3.65, 2.6456E-07
DataValue, 3.6, 2.6258E-07
DataValue, 3.5500000000000003, 2.6092E-07
DataValue, 3.5, 2.5968E-07
DataValue, 3.45, 2.5788E-07
