
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 19:03:18
MetaData, TestRecord.TestTarget, 0905d23
MetaData, TestRecord.IterationIndex, 26
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, fdc35408-e2bf-46bb-8867-de3db1bd0e3c
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 2.8E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 8.7E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.0003219426942004323
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.0003219426942004323
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.0003219426942004323
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.0003219426942004323
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.0003219426942004323
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 4.0591000000000005E-10
DataValue, -4.95, 3.4639000000000003E-10
DataValue, -4.9, 3.3643000000000005E-10
DataValue, -4.8500000000000005, 3.4535E-10
DataValue, -4.8, 2.8887E-10
DataValue, -4.75, 3.5526E-10
DataValue, -4.7, 3.6333000000000003E-10
DataValue, -4.65, 4.3965000000000003E-10
DataValue, -4.6000000000000005, 3.9696000000000004E-10
DataValue, -4.55, 4.6950000000000008E-10
DataValue, -4.5, 4.5647000000000003E-10
DataValue, -4.45, 5.0169000000000005E-10
DataValue, -4.4, 5.2336E-10
DataValue, -4.3500000000000005, 6.0728E-10
DataValue, -4.3, 6.0754000000000005E-10
DataValue, -4.25, 7.281600000000001E-10
DataValue, -4.2, 8.325400000000001E-10
DataValue, -4.15, 9.3492000000000012E-10
DataValue, -4.1, 9.191400000000001E-10
DataValue, -4.05, 1.1141300000000002E-09
DataValue, -4, 1.0512E-09
DataValue, -3.95, 1.1595E-09
DataValue, -3.9, 1.1748E-09
DataValue, -3.85, 1.2567E-09
DataValue, -3.8000000000000003, 1.3664E-09
DataValue, -3.75, 1.4828E-09
DataValue, -3.7, 1.6431E-09
DataValue, -3.65, 1.4567E-09
DataValue, -3.6, 1.6873E-09
DataValue, -3.5500000000000003, 2.0469E-09
DataValue, -3.5, 2.1783E-09
DataValue, -3.45, 1.9884E-09
DataValue, -3.4, 2.1478E-09
DataValue, -3.35, 2.2128E-09
DataValue, -3.3000000000000003, 2.4029E-09
DataValue, -3.25, 2.5356E-09
DataValue, -3.2, 2.7774E-09
DataValue, -3.15, 3.2675E-09
DataValue, -3.1, 3.1006E-09
DataValue, -3.0500000000000003, 3.7111E-09
DataValue, -3, 4.2493E-09
DataValue, -2.95, 4.6151E-09
DataValue, -2.9, 5.2355E-09
DataValue, -2.85, 5.7142E-09
DataValue, -2.8000000000000003, 5.1599E-09
DataValue, -2.75, 5.1528E-09
DataValue, -2.7, 5.0274E-09
DataValue, -2.65, 5.5832E-09
DataValue, -2.6, 6.4591E-09
DataValue, -2.5500000000000003, 7.1777E-09
DataValue, -2.5, 7.9817E-09
DataValue, -2.45, 8.5051E-09
DataValue, -2.4, 9.2711E-09
DataValue, -2.35, 1.05601E-08
DataValue, -2.3000000000000003, 1.05322E-08
DataValue, -2.25, 9.299E-09
DataValue, -2.2, 1.0385799999999999E-08
DataValue, -2.15, 1.1436199999999998E-08
DataValue, -2.1, 1.2887399999999998E-08
DataValue, -2.05, 1.3180799999999998E-08
DataValue, -2, 1.47E-08
DataValue, -1.95, 1.5493599999999998E-08
DataValue, -1.9000000000000001, 1.60494E-08
DataValue, -1.85, 1.7308399999999997E-08
DataValue, -1.8, 1.7921E-08
DataValue, -1.75, 1.9513799999999998E-08
DataValue, -1.7, 2.0327799999999998E-08
DataValue, -1.6500000000000001, 2.0733599999999997E-08
DataValue, -1.6, 2.35372E-08
DataValue, -1.55, 2.4225599999999996E-08
DataValue, -1.5, 2.37906E-08
DataValue, -1.45, 2.55914E-08
DataValue, -1.4000000000000001, 2.80356E-08
DataValue, -1.35, 2.9832799999999996E-08
DataValue, -1.3, 3.0441999999999996E-08
DataValue, -1.25, 3.14552E-08
DataValue, -1.2, 3.44988E-08
DataValue, -1.1500000000000001, 3.2479599999999995E-08
DataValue, -1.1, 3.50938E-08
DataValue, -1.05, 3.8726E-08
DataValue, -1, 3.9800399999999994E-08
DataValue, -0.95000000000000007, 4.1517599999999993E-08
DataValue, -0.9, 4.24606E-08
DataValue, -0.85, 4.60512E-08
DataValue, -0.8, 4.77246E-08
DataValue, -0.75, 4.8324599999999996E-08
DataValue, -0.70000000000000007, 5.0012799999999995E-08
DataValue, -0.65, 5.1541999999999993E-08
DataValue, -0.6, 5.32806E-08
DataValue, -0.55, 5.5314199999999992E-08
DataValue, -0.5, 5.7118799999999993E-08
DataValue, -0.45, 5.9492399999999996E-08
DataValue, -0.4, 6.10124E-08
DataValue, -0.35000000000000003, 6.3072799999999988E-08
DataValue, -0.3, 6.54172E-08
DataValue, -0.25, 6.764539999999999E-08
DataValue, -0.2, 7.0502399999999987E-08
DataValue, -0.15, 7.3165E-08
DataValue, -0.1, 7.320359999999999E-08
DataValue, -0.05, 7.6301199999999987E-08
DataValue, 0, 7.7875799999999991E-08
DataValue, 0.05, 7.92044E-08
DataValue, 0.1, 8.1701599999999991E-08
DataValue, 0.15, 8.38144E-08
DataValue, 0.2, 8.7141999999999987E-08
DataValue, 0.25, 8.92532E-08
DataValue, 0.3, 9.0897799999999987E-08
DataValue, 0.35000000000000003, 9.41794E-08
DataValue, 0.4, 9.69498E-08
DataValue, 0.45, 9.738099999999999E-08
DataValue, 0.5, 1.002516E-07
DataValue, 0.55, 1.0244519999999999E-07
DataValue, 0.6, 1.060068E-07
DataValue, 0.65, 1.0888519999999998E-07
DataValue, 0.70000000000000007, 1.101386E-07
DataValue, 0.75, 1.1245679999999999E-07
DataValue, 0.8, 1.1683999999999999E-07
DataValue, 0.85, 1.1832E-07
DataValue, 0.9, 1.2085999999999999E-07
DataValue, 0.95000000000000007, 1.249E-07
DataValue, 1, 1.2732E-07
DataValue, 1.05, 1.288E-07
DataValue, 1.1, 1.3018E-07
DataValue, 1.1500000000000001, 1.3274E-07
DataValue, 1.2, 1.3544E-07
DataValue, 1.25, 1.3718E-07
DataValue, 1.3, 1.4198E-07
DataValue, 1.35, 1.4288E-07
DataValue, 1.4000000000000001, 1.4698E-07
DataValue, 1.45, 1.4914E-07
DataValue, 1.5, 1.5087999999999999E-07
DataValue, 1.55, 1.5344E-07
DataValue, 1.6, 1.5718E-07
DataValue, 1.6500000000000001, 1.591E-07
DataValue, 1.7, 1.6174E-07
DataValue, 1.75, 1.6488E-07
DataValue, 1.8, 1.6844E-07
DataValue, 1.85, 1.7094E-07
DataValue, 1.9000000000000001, 1.7326E-07
DataValue, 1.95, 1.7629999999999998E-07
DataValue, 2, 1.779E-07
DataValue, 2.05, 1.8036E-07
DataValue, 2.1, 1.8182E-07
DataValue, 2.15, 1.8682E-07
DataValue, 2.2, 1.888E-07
DataValue, 2.25, 1.916E-07
DataValue, 2.3000000000000003, 1.9476E-07
DataValue, 2.35, 1.9664E-07
DataValue, 2.4, 1.982E-07
DataValue, 2.45, 2.0044E-07
DataValue, 2.5, 2.0076E-07
DataValue, 2.5500000000000003, 2.0444E-07
DataValue, 2.6, 2.0533999999999998E-07
DataValue, 2.65, 2.0832E-07
DataValue, 2.7, 2.0908E-07
DataValue, 2.75, 2.122E-07
DataValue, 2.8000000000000003, 2.1392E-07
DataValue, 2.85, 2.1691999999999999E-07
DataValue, 2.9, 2.1887999999999999E-07
DataValue, 2.95, 2.2246E-07
DataValue, 3, 2.251E-07
DataValue, 3.0500000000000003, 2.2487999999999999E-07
DataValue, 3.1, 2.2924E-07
DataValue, 3.15, 2.2902E-07
DataValue, 3.2, 2.3108E-07
DataValue, 3.25, 2.3456E-07
DataValue, 3.3000000000000003, 2.351E-07
DataValue, 3.35, 2.3666E-07
DataValue, 3.4, 2.3922E-07
DataValue, 3.45, 2.4017999999999997E-07
DataValue, 3.5, 2.4216E-07
DataValue, 3.5500000000000003, 2.4376E-07
DataValue, 3.6, 2.435E-07
DataValue, 3.65, 2.461E-07
DataValue, 3.7, 2.466E-07
DataValue, 3.75, 2.4798E-07
DataValue, 3.8000000000000003, 2.4652E-07
DataValue, 3.85, 2.5154E-07
DataValue, 3.9, 2.5161999999999997E-07
DataValue, 3.95, 2.5525999999999997E-07
DataValue, 4, 2.5636E-07
DataValue, 4.05, 2.5714E-07
DataValue, 4.1, 2.555E-07
DataValue, 4.15, 2.5917999999999997E-07
DataValue, 4.2, 2.595E-07
DataValue, 4.25, 2.6108E-07
DataValue, 4.3, 2.6366E-07
DataValue, 4.3500000000000005, 2.6592E-07
DataValue, 4.4, 2.6836E-07
DataValue, 4.45, 2.6956E-07
DataValue, 4.5, 2.7222E-07
DataValue, 4.55, 2.7234E-07
DataValue, 4.6000000000000005, 2.7168E-07
DataValue, 4.65, 2.7271999999999997E-07
DataValue, 4.7, 2.7726E-07
DataValue, 4.75, 2.7864E-07
DataValue, 4.8, 2.7878E-07
DataValue, 4.8500000000000005, 2.8134E-07
DataValue, 4.9, 2.8228E-07
DataValue, 4.95, 2.826E-07
DataValue, 5, 2.8608E-07
DataValue, 5, 2.8394E-07
DataValue, 4.95, 2.8658E-07
DataValue, 4.9, 2.817E-07
DataValue, 4.8500000000000005, 2.788E-07
DataValue, 4.8, 2.756E-07
DataValue, 4.75, 2.7822E-07
DataValue, 4.7, 2.7994E-07
DataValue, 4.65, 2.7606E-07
DataValue, 4.6000000000000005, 2.7726E-07
DataValue, 4.55, 2.7602E-07
DataValue, 4.5, 2.7666E-07
DataValue, 4.45, 2.7299999999999997E-07
DataValue, 4.4, 2.7124E-07
DataValue, 4.3500000000000005, 2.7047999999999997E-07
DataValue, 4.3, 2.6944E-07
DataValue, 4.25, 2.6781999999999997E-07
DataValue, 4.2, 2.6772E-07
DataValue, 4.15, 2.6696E-07
DataValue, 4.1, 2.6406E-07
DataValue, 4.05, 2.6256E-07
DataValue, 4, 2.6015999999999997E-07
DataValue, 3.95, 2.5954E-07
DataValue, 3.9, 2.5802E-07
DataValue, 3.85, 2.5735999999999997E-07
DataValue, 3.8000000000000003, 2.5441999999999997E-07
DataValue, 3.75, 2.5354E-07
DataValue, 3.7, 2.5385999999999997E-07
DataValue, 3.65, 2.5284E-07
DataValue, 3.6, 2.5086E-07
