
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 19:11:45
MetaData, TestRecord.TestTarget, 0609d23
MetaData, TestRecord.IterationIndex, 30
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 1dc3b943-52b7-4790-9694-dfd131190904
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.1E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 8.6E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.00012792333903173661
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.00012792333903173661
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.00012792333903173661
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.00012792333903173661
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.00012792333903173661
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 1.2421E-10
DataValue, -4.95, 1.1630000000000002E-10
DataValue, -4.9, 1.2482000000000002E-10
DataValue, -4.8500000000000005, 1.2679E-10
DataValue, -4.8, 1.2673E-10
DataValue, -4.75, 1.3911E-10
DataValue, -4.7, 1.3654E-10
DataValue, -4.65, 1.4352E-10
DataValue, -4.6000000000000005, 1.5503E-10
DataValue, -4.55, 1.5984000000000001E-10
DataValue, -4.5, 1.6754000000000002E-10
DataValue, -4.45, 1.7068000000000003E-10
DataValue, -4.4, 1.5702000000000002E-10
DataValue, -4.3500000000000005, 1.8845E-10
DataValue, -4.3, 1.8174E-10
DataValue, -4.25, 1.8707E-10
DataValue, -4.2, 2.2348000000000001E-10
DataValue, -4.15, 2.3581000000000004E-10
DataValue, -4.1, 2.6017000000000004E-10
DataValue, -4.05, 2.7978000000000004E-10
DataValue, -4, 3.0149E-10
DataValue, -3.95, 2.7916000000000005E-10
DataValue, -3.9, 3.1437E-10
DataValue, -3.85, 3.774E-10
DataValue, -3.8000000000000003, 4.3787E-10
DataValue, -3.75, 4.3747000000000004E-10
DataValue, -3.7, 5.0663E-10
DataValue, -3.65, 5.631E-10
DataValue, -3.6, 6.7249E-10
DataValue, -3.5500000000000003, 7.4732000000000006E-10
DataValue, -3.5, 8.0599E-10
DataValue, -3.45, 9.2529000000000012E-10
DataValue, -3.4, 9.9068000000000014E-10
DataValue, -3.35, 1.1266600000000001E-09
DataValue, -3.3000000000000003, 7.9153000000000006E-10
DataValue, -3.25, 9.3634E-10
DataValue, -3.2, 1.03936E-09
DataValue, -3.15, 1.2048E-09
DataValue, -3.1, 1.3074E-09
DataValue, -3.0500000000000003, 1.4696E-09
DataValue, -3, 1.6481E-09
DataValue, -2.95, 1.9424E-09
DataValue, -2.9, 2.2017E-09
DataValue, -2.85, 2.5185E-09
DataValue, -2.8000000000000003, 2.9572E-09
DataValue, -2.75, 3.0275E-09
DataValue, -2.7, 3.5795E-09
DataValue, -2.65, 3.4591E-09
DataValue, -2.6, 4.0425E-09
DataValue, -2.5500000000000003, 4.4985E-09
DataValue, -2.5, 4.4143E-09
DataValue, -2.45, 5.1225E-09
DataValue, -2.4, 5.8253E-09
DataValue, -2.35, 6.6039E-09
DataValue, -2.3000000000000003, 6.9755E-09
DataValue, -2.25, 7.6059E-09
DataValue, -2.2, 8.7836E-09
DataValue, -2.15, 9.9918E-09
DataValue, -2.1, 9.5837999999999991E-09
DataValue, -2.05, 9.244E-09
DataValue, -2, 1.09784E-08
DataValue, -1.95, 1.18644E-08
DataValue, -1.9000000000000001, 1.3342799999999998E-08
DataValue, -1.85, 1.3822199999999999E-08
DataValue, -1.8, 1.49918E-08
DataValue, -1.75, 1.6251599999999997E-08
DataValue, -1.7, 1.73602E-08
DataValue, -1.6500000000000001, 1.8579199999999998E-08
DataValue, -1.6, 1.9461599999999997E-08
DataValue, -1.55, 2.1082199999999997E-08
DataValue, -1.5, 2.2851599999999997E-08
DataValue, -1.45, 2.4698799999999997E-08
DataValue, -1.4000000000000001, 2.52302E-08
DataValue, -1.35, 2.5706399999999997E-08
DataValue, -1.3, 2.7104199999999997E-08
DataValue, -1.25, 2.8688599999999998E-08
DataValue, -1.2, 3.15244E-08
DataValue, -1.1500000000000001, 3.2924199999999995E-08
DataValue, -1.1, 3.5250999999999996E-08
DataValue, -1.05, 3.7251399999999996E-08
DataValue, -1, 3.8952599999999996E-08
DataValue, -0.95000000000000007, 4.1073399999999995E-08
DataValue, -0.9, 4.2859999999999995E-08
DataValue, -0.85, 4.4483999999999997E-08
DataValue, -0.8, 4.7088999999999992E-08
DataValue, -0.75, 4.9894199999999994E-08
DataValue, -0.70000000000000007, 5.1544399999999997E-08
DataValue, -0.65, 5.4069999999999994E-08
DataValue, -0.6, 5.57956E-08
DataValue, -0.55, 5.8453999999999995E-08
DataValue, -0.5, 6.04876E-08
DataValue, -0.45, 6.224899999999999E-08
DataValue, -0.4, 6.5269E-08
DataValue, -0.35000000000000003, 6.743539999999999E-08
DataValue, -0.3, 7.01702E-08
DataValue, -0.25, 7.2159199999999989E-08
DataValue, -0.2, 7.42146E-08
DataValue, -0.15, 7.6136999999999989E-08
DataValue, -0.1, 7.781679999999999E-08
DataValue, -0.05, 8.0474E-08
DataValue, 0, 8.2891399999999993E-08
DataValue, 0.05, 8.5563799999999987E-08
DataValue, 0.1, 8.886759999999999E-08
DataValue, 0.15, 9.0995799999999992E-08
DataValue, 0.2, 9.28528E-08
DataValue, 0.25, 9.4084999999999985E-08
DataValue, 0.3, 9.55224E-08
DataValue, 0.35000000000000003, 9.84316E-08
DataValue, 0.4, 1.01785E-07
DataValue, 0.45, 1.033588E-07
DataValue, 0.5, 1.0623559999999999E-07
DataValue, 0.55, 1.0843079999999999E-07
DataValue, 0.6, 1.1047419999999999E-07
DataValue, 0.65, 1.1297279999999999E-07
DataValue, 0.70000000000000007, 1.1499619999999999E-07
DataValue, 0.75, 1.172E-07
DataValue, 0.8, 1.1888E-07
DataValue, 0.85, 1.214E-07
DataValue, 0.9, 1.239E-07
DataValue, 0.95000000000000007, 1.2696E-07
DataValue, 1, 1.2916E-07
DataValue, 1.05, 1.3188E-07
DataValue, 1.1, 1.3411999999999999E-07
DataValue, 1.1500000000000001, 1.3674E-07
DataValue, 1.2, 1.3964E-07
DataValue, 1.25, 1.4212E-07
DataValue, 1.3, 1.4486E-07
DataValue, 1.35, 1.4792E-07
DataValue, 1.4000000000000001, 1.5003999999999999E-07
DataValue, 1.45, 1.5212E-07
DataValue, 1.5, 1.5364E-07
DataValue, 1.55, 1.556E-07
DataValue, 1.6, 1.588E-07
DataValue, 1.6500000000000001, 1.6118E-07
DataValue, 1.7, 1.6396E-07
DataValue, 1.75, 1.6679999999999999E-07
DataValue, 1.8, 1.6878E-07
DataValue, 1.85, 1.7152E-07
DataValue, 1.9000000000000001, 1.731E-07
DataValue, 1.95, 1.7573999999999998E-07
DataValue, 2, 1.7774E-07
DataValue, 2.05, 1.7944E-07
DataValue, 2.1, 1.819E-07
DataValue, 2.15, 1.8366E-07
DataValue, 2.2, 1.8544E-07
DataValue, 2.25, 1.8798E-07
DataValue, 2.3000000000000003, 1.8958E-07
DataValue, 2.35, 1.913E-07
DataValue, 2.4, 1.9418E-07
DataValue, 2.45, 1.9628E-07
DataValue, 2.5, 1.9904E-07
DataValue, 2.5500000000000003, 2.0017999999999998E-07
DataValue, 2.6, 2.0166E-07
DataValue, 2.65, 2.0378E-07
DataValue, 2.7, 2.065E-07
DataValue, 2.75, 2.0754E-07
DataValue, 2.8000000000000003, 2.107E-07
DataValue, 2.85, 2.1202E-07
DataValue, 2.9, 2.1388E-07
DataValue, 2.95, 2.1552E-07
DataValue, 3, 2.1866E-07
DataValue, 3.0500000000000003, 2.1898E-07
DataValue, 3.1, 2.2106E-07
DataValue, 3.15, 2.2422E-07
DataValue, 3.2, 2.2552E-07
DataValue, 3.25, 2.269E-07
DataValue, 3.3000000000000003, 2.2836E-07
DataValue, 3.35, 2.296E-07
DataValue, 3.4, 2.3266E-07
DataValue, 3.45, 2.3428E-07
DataValue, 3.5, 2.366E-07
DataValue, 3.5500000000000003, 2.3856E-07
DataValue, 3.6, 2.3926E-07
DataValue, 3.65, 2.4241999999999997E-07
DataValue, 3.7, 2.4308E-07
DataValue, 3.75, 2.4596E-07
DataValue, 3.8000000000000003, 2.4722E-07
DataValue, 3.85, 2.4918E-07
DataValue, 3.9, 2.4984E-07
DataValue, 3.95, 2.5154E-07
DataValue, 4, 2.531E-07
DataValue, 4.05, 2.5469999999999997E-07
DataValue, 4.1, 2.5768E-07
DataValue, 4.15, 2.5784E-07
DataValue, 4.2, 2.5906E-07
DataValue, 4.25, 2.6072E-07
DataValue, 4.3, 2.621E-07
DataValue, 4.3500000000000005, 2.6268E-07
DataValue, 4.4, 2.6398E-07
DataValue, 4.45, 2.6634E-07
DataValue, 4.5, 2.678E-07
DataValue, 4.55, 2.6916E-07
DataValue, 4.6000000000000005, 2.7201999999999997E-07
DataValue, 4.65, 2.7164E-07
DataValue, 4.7, 2.7296E-07
DataValue, 4.75, 2.7584E-07
DataValue, 4.8, 2.7544E-07
DataValue, 4.8500000000000005, 2.7602E-07
DataValue, 4.9, 2.7718E-07
DataValue, 4.95, 2.7876E-07
DataValue, 5, 2.7968E-07
DataValue, 5, 2.789E-07
DataValue, 4.95, 2.7796E-07
DataValue, 4.9, 2.7704E-07
DataValue, 4.8500000000000005, 2.7532E-07
DataValue, 4.8, 2.7408E-07
DataValue, 4.75, 2.732E-07
DataValue, 4.7, 2.7256E-07
DataValue, 4.65, 2.7142E-07
DataValue, 4.6000000000000005, 2.7117999999999997E-07
DataValue, 4.55, 2.7054E-07
DataValue, 4.5, 2.6872E-07
DataValue, 4.45, 2.672E-07
DataValue, 4.4, 2.6588E-07
DataValue, 4.3500000000000005, 2.6496E-07
DataValue, 4.3, 2.648E-07
DataValue, 4.25, 2.6346E-07
DataValue, 4.2, 2.6216E-07
DataValue, 4.15, 2.6006E-07
DataValue, 4.1, 2.5826E-07
DataValue, 4.05, 2.5742E-07
DataValue, 4, 2.5506E-07
DataValue, 3.95, 2.5384E-07
DataValue, 3.9, 2.5332E-07
DataValue, 3.85, 2.5308E-07
DataValue, 3.8000000000000003, 2.5098E-07
DataValue, 3.75, 2.4956E-07
DataValue, 3.7, 2.4766E-07
DataValue, 3.65, 2.4652E-07
DataValue, 3.6, 2.4416E-07
DataValue, 3.5500000000000003, 2.4288E-07
