
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 18:49:59
MetaData, TestRecord.TestTarget, 0303d69
MetaData, TestRecord.IterationIndex, 13
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, a0ad3fb2-61eb-429b-9ed8-bf0c3ec5cf07
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 6.9E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 3.7E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.00018652127018281786
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.00018652127018281786
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.00018652127018281786
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.00018652127018281786
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.00018652127018281786
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 6.94918E-11
DataValue, -4.95, 8.1231E-11
DataValue, -4.9, 8.74466E-11
DataValue, -4.8500000000000005, 1.0062119999999999E-10
DataValue, -4.8, 1.050826E-10
DataValue, -4.75, 1.0980000000000001E-10
DataValue, -4.7, 1.1875E-10
DataValue, -4.65, 1.1715E-10
DataValue, -4.6000000000000005, 1.3189000000000002E-10
DataValue, -4.55, 1.4385E-10
DataValue, -4.5, 1.6715E-10
DataValue, -4.45, 1.7713E-10
DataValue, -4.4, 1.9049E-10
DataValue, -4.3500000000000005, 1.8913000000000002E-10
DataValue, -4.3, 2.2621000000000001E-10
DataValue, -4.25, 2.0845000000000001E-10
DataValue, -4.2, 2.4565E-10
DataValue, -4.15, 2.4265000000000004E-10
DataValue, -4.1, 2.4908000000000003E-10
DataValue, -4.05, 2.495E-10
DataValue, -4, 2.8068E-10
DataValue, -3.95, 2.9193000000000005E-10
DataValue, -3.9, 3.6198000000000003E-10
DataValue, -3.85, 3.6443000000000005E-10
DataValue, -3.8000000000000003, 4.6405E-10
DataValue, -3.75, 4.7501E-10
DataValue, -3.7, 5.4957E-10
DataValue, -3.65, 5.5777E-10
DataValue, -3.6, 6.4301E-10
DataValue, -3.5500000000000003, 7.0659E-10
DataValue, -3.5, 7.6635E-10
DataValue, -3.45, 8.7120000000000005E-10
DataValue, -3.4, 1.0619E-09
DataValue, -3.35, 1.0086600000000001E-09
DataValue, -3.3000000000000003, 1.10418E-09
DataValue, -3.25, 1.12665E-09
DataValue, -3.2, 1.164E-09
DataValue, -3.15, 1.2672E-09
DataValue, -3.1, 1.5106E-09
DataValue, -3.0500000000000003, 1.683E-09
DataValue, -3, 1.8725E-09
DataValue, -2.95, 2.2663E-09
DataValue, -2.9, 2.2856E-09
DataValue, -2.85, 2.5811E-09
DataValue, -2.8000000000000003, 2.5656E-09
DataValue, -2.75, 2.8608E-09
DataValue, -2.7, 3.1847E-09
DataValue, -2.65, 3.8078E-09
DataValue, -2.6, 3.9214E-09
DataValue, -2.5500000000000003, 4.0706E-09
DataValue, -2.5, 4.8573E-09
DataValue, -2.45, 5.0853E-09
DataValue, -2.4, 6.0752E-09
DataValue, -2.35, 6.3107E-09
DataValue, -2.3000000000000003, 7.3664E-09
DataValue, -2.25, 7.7697E-09
DataValue, -2.2, 8.1146E-09
DataValue, -2.15, 9.2893E-09
DataValue, -2.1, 1.02509E-08
DataValue, -2.05, 1.0717E-08
DataValue, -2, 1.12646E-08
DataValue, -1.95, 1.1530399999999998E-08
DataValue, -1.9000000000000001, 1.28284E-08
DataValue, -1.85, 1.3109399999999999E-08
DataValue, -1.8, 1.3814599999999998E-08
DataValue, -1.75, 1.5050399999999998E-08
DataValue, -1.7, 1.6217E-08
DataValue, -1.6500000000000001, 1.70856E-08
DataValue, -1.6, 1.79948E-08
DataValue, -1.55, 1.7941399999999997E-08
DataValue, -1.5, 1.9360999999999997E-08
DataValue, -1.45, 2.0131799999999997E-08
DataValue, -1.4000000000000001, 2.15354E-08
DataValue, -1.35, 2.2399799999999998E-08
DataValue, -1.3, 2.3656799999999997E-08
DataValue, -1.25, 2.4598999999999997E-08
DataValue, -1.2, 2.5639199999999996E-08
DataValue, -1.1500000000000001, 2.71606E-08
DataValue, -1.1, 2.8419799999999998E-08
DataValue, -1.05, 2.98152E-08
DataValue, -1, 3.0136999999999994E-08
DataValue, -0.95000000000000007, 3.08022E-08
DataValue, -0.9, 3.20374E-08
DataValue, -0.85, 3.2354999999999994E-08
DataValue, -0.8, 3.34778E-08
DataValue, -0.75, 3.3204199999999995E-08
DataValue, -0.70000000000000007, 3.4781399999999994E-08
DataValue, -0.65, 3.61038E-08
DataValue, -0.6, 3.7639199999999995E-08
DataValue, -0.55, 3.9257E-08
DataValue, -0.5, 4.01244E-08
DataValue, -0.45, 4.1443799999999993E-08
DataValue, -0.4, 4.2634799999999993E-08
DataValue, -0.35000000000000003, 4.4149999999999995E-08
DataValue, -0.3, 4.5091599999999996E-08
DataValue, -0.25, 4.6198999999999996E-08
DataValue, -0.2, 4.6985399999999995E-08
DataValue, -0.15, 4.8377399999999992E-08
DataValue, -0.1, 4.9587799999999996E-08
DataValue, -0.05, 5.05222E-08
DataValue, 0, 5.1048799999999992E-08
DataValue, 0.05, 5.2199199999999994E-08
DataValue, 0.1, 5.3388799999999992E-08
DataValue, 0.15, 5.43224E-08
DataValue, 0.2, 5.5518999999999996E-08
DataValue, 0.25, 5.6502799999999996E-08
DataValue, 0.3, 5.7799199999999991E-08
DataValue, 0.35000000000000003, 5.8311599999999991E-08
DataValue, 0.4, 5.9334399999999996E-08
DataValue, 0.45, 6.0556799999999993E-08
DataValue, 0.5, 6.13954E-08
DataValue, 0.55, 6.2497E-08
DataValue, 0.6, 6.33992E-08
DataValue, 0.65, 6.4660799999999988E-08
DataValue, 0.70000000000000007, 6.5473399999999989E-08
DataValue, 0.75, 6.69764E-08
DataValue, 0.8, 6.7769199999999987E-08
DataValue, 0.85, 6.81624E-08
DataValue, 0.9, 6.88926E-08
DataValue, 0.95000000000000007, 6.9236799999999989E-08
DataValue, 1, 7.0388599999999987E-08
DataValue, 1.05, 7.09828E-08
DataValue, 1.1, 7.15406E-08
DataValue, 1.1500000000000001, 7.2572799999999987E-08
DataValue, 1.2, 7.341579999999999E-08
DataValue, 1.25, 7.4521399999999991E-08
DataValue, 1.3, 7.53554E-08
DataValue, 1.35, 7.6107E-08
DataValue, 1.4000000000000001, 7.69208E-08
DataValue, 1.45, 7.74946E-08
DataValue, 1.5, 7.82188E-08
DataValue, 1.55, 7.9031999999999989E-08
DataValue, 1.6, 8.003599999999999E-08
DataValue, 1.6500000000000001, 8.077859999999999E-08
DataValue, 1.7, 8.1594E-08
DataValue, 1.75, 8.25804E-08
DataValue, 1.8, 8.3275799999999987E-08
DataValue, 1.85, 8.4001799999999989E-08
DataValue, 1.9000000000000001, 8.4523799999999986E-08
DataValue, 1.95, 8.5342E-08
DataValue, 2, 8.60474E-08
DataValue, 2.05, 8.6285E-08
DataValue, 2.1, 8.7518399999999985E-08
DataValue, 2.15, 8.7885599999999989E-08
DataValue, 2.2, 8.8891599999999991E-08
DataValue, 2.25, 8.9471599999999987E-08
DataValue, 2.3000000000000003, 9.0215399999999986E-08
DataValue, 2.35, 9.1051999999999987E-08
DataValue, 2.4, 9.1618399999999989E-08
DataValue, 2.45, 9.15742E-08
DataValue, 2.5, 9.2688799999999993E-08
DataValue, 2.5500000000000003, 9.282359999999999E-08
DataValue, 2.6, 9.3874999999999985E-08
DataValue, 2.65, 9.451439999999999E-08
DataValue, 2.7, 9.52096E-08
DataValue, 2.75, 9.60792E-08
DataValue, 2.8000000000000003, 9.6318199999999987E-08
DataValue, 2.85, 9.6991999999999986E-08
DataValue, 2.9, 9.7532199999999987E-08
DataValue, 2.95, 9.8310399999999993E-08
DataValue, 3, 9.8787599999999989E-08
DataValue, 3.0500000000000003, 9.96664E-08
DataValue, 3.1, 9.98228E-08
DataValue, 3.15, 1.00712E-07
DataValue, 3.2, 1.0128699999999999E-07
DataValue, 3.25, 1.0222419999999999E-07
DataValue, 3.3000000000000003, 1.0235939999999999E-07
DataValue, 3.35, 1.0280839999999999E-07
DataValue, 3.4, 1.036912E-07
DataValue, 3.45, 1.0423319999999999E-07
DataValue, 3.5, 1.0491279999999998E-07
DataValue, 3.5500000000000003, 1.0562219999999999E-07
DataValue, 3.6, 1.0628959999999999E-07
DataValue, 3.65, 1.067854E-07
DataValue, 3.7, 1.066652E-07
DataValue, 3.75, 1.073444E-07
DataValue, 3.8000000000000003, 1.0820139999999999E-07
DataValue, 3.85, 1.0911219999999999E-07
DataValue, 3.9, 1.093556E-07
DataValue, 3.95, 1.1004999999999998E-07
DataValue, 4, 1.1005039999999999E-07
DataValue, 4.05, 1.1115619999999999E-07
DataValue, 4.1, 1.1125119999999999E-07
DataValue, 4.15, 1.1202479999999999E-07
DataValue, 4.2, 1.1214199999999999E-07
DataValue, 4.25, 1.1333819999999999E-07
DataValue, 4.3, 1.1322139999999999E-07
DataValue, 4.3500000000000005, 1.138726E-07
DataValue, 4.4, 1.1447259999999999E-07
DataValue, 4.45, 1.1486799999999999E-07
DataValue, 4.5, 1.1499639999999999E-07
DataValue, 4.55, 1.1618E-07
DataValue, 4.6000000000000005, 1.159E-07
DataValue, 4.65, 1.1618E-07
DataValue, 4.7, 1.1716E-07
DataValue, 4.75, 1.1808E-07
DataValue, 4.8, 1.1837999999999999E-07
DataValue, 4.8500000000000005, 1.1822E-07
DataValue, 4.9, 1.1884E-07
DataValue, 4.95, 1.1992E-07
DataValue, 5, 1.1912E-07
DataValue, 5, 1.197E-07
DataValue, 4.95, 1.1944E-07
DataValue, 4.9, 1.1912E-07
DataValue, 4.8500000000000005, 1.1854E-07
DataValue, 4.8, 1.1736E-07
DataValue, 4.75, 1.1669999999999999E-07
DataValue, 4.7, 1.161E-07
DataValue, 4.65, 1.1582E-07
DataValue, 4.6000000000000005, 1.1509999999999999E-07
DataValue, 4.55, 1.1494E-07
DataValue, 4.5, 1.1442E-07
DataValue, 4.45, 1.1334E-07
DataValue, 4.4, 1.1308E-07
DataValue, 4.3500000000000005, 1.1306E-07
DataValue, 4.3, 1.1212E-07
DataValue, 4.25, 1.1234E-07
DataValue, 4.2, 1.1148E-07
DataValue, 4.15, 1.1041999999999999E-07
DataValue, 4.1, 1.103E-07
DataValue, 4.05, 1.0998E-07
DataValue, 4, 1.0926E-07
