
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 19:03:51
MetaData, TestRecord.TestTarget, 0905d23
MetaData, TestRecord.IterationIndex, 27
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, dcff8cd9-2610-47df-8c74-9bb2c62d9af9
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 2.9E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 8.7E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.0003334444814938312
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.0003334444814938312
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.0003334444814938312
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.0003334444814938312
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.0003334444814938312
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 4.1061000000000004E-10
DataValue, -4.95, 3.4755E-10
DataValue, -4.9, 3.6048000000000003E-10
DataValue, -4.8500000000000005, 3.6714000000000004E-10
DataValue, -4.8, 3.1928E-10
DataValue, -4.75, 3.3707E-10
DataValue, -4.7, 2.9823E-10
DataValue, -4.65, 3.6245E-10
DataValue, -4.6000000000000005, 3.4180000000000005E-10
DataValue, -4.55, 5.0062000000000008E-10
DataValue, -4.5, 4.5513000000000006E-10
DataValue, -4.45, 5.2467E-10
DataValue, -4.4, 5.1208000000000006E-10
DataValue, -4.3500000000000005, 5.8655E-10
DataValue, -4.3, 5.5453E-10
DataValue, -4.25, 6.5843000000000007E-10
DataValue, -4.2, 6.7242E-10
DataValue, -4.15, 7.6489E-10
DataValue, -4.1, 9.166700000000001E-10
DataValue, -4.05, 1.0308200000000002E-09
DataValue, -4, 1.03885E-09
DataValue, -3.95, 1.2263E-09
DataValue, -3.9, 1.083E-09
DataValue, -3.85, 1.1177E-09
DataValue, -3.8000000000000003, 1.1754E-09
DataValue, -3.75, 1.3622E-09
DataValue, -3.7, 1.632E-09
DataValue, -3.65, 1.676E-09
DataValue, -3.6, 1.7765E-09
DataValue, -3.5500000000000003, 2.0395E-09
DataValue, -3.5, 2.1191E-09
DataValue, -3.45, 2.3032E-09
DataValue, -3.4, 2.3365E-09
DataValue, -3.35, 2.7214E-09
DataValue, -3.3000000000000003, 3.1672E-09
DataValue, -3.25, 3.957E-09
DataValue, -3.2, 3.953E-09
DataValue, -3.15, 4.1485E-09
DataValue, -3.1, 4.1829E-09
DataValue, -3.0500000000000003, 4.3975E-09
DataValue, -3, 4.9291E-09
DataValue, -2.95, 5.12E-09
DataValue, -2.9, 5.986E-09
DataValue, -2.85, 5.549E-09
DataValue, -2.8000000000000003, 6.2644E-09
DataValue, -2.75, 6.5267E-09
DataValue, -2.7, 7.4343E-09
DataValue, -2.65, 7.9054E-09
DataValue, -2.6, 8.4612E-09
DataValue, -2.5500000000000003, 9.0029E-09
DataValue, -2.5, 9.8172E-09
DataValue, -2.45, 1.06115E-08
DataValue, -2.4, 1.1419E-08
DataValue, -2.35, 1.2929399999999998E-08
DataValue, -2.3000000000000003, 1.24836E-08
DataValue, -2.25, 1.3425599999999999E-08
DataValue, -2.2, 1.4325999999999999E-08
DataValue, -2.15, 1.3488199999999999E-08
DataValue, -2.1, 1.62424E-08
DataValue, -2.05, 1.7953E-08
DataValue, -2, 1.7245999999999998E-08
DataValue, -1.95, 1.7896799999999997E-08
DataValue, -1.9000000000000001, 1.9112999999999997E-08
DataValue, -1.85, 2.01046E-08
DataValue, -1.8, 2.2084799999999998E-08
DataValue, -1.75, 2.4635399999999997E-08
DataValue, -1.7, 2.49054E-08
DataValue, -1.6500000000000001, 2.5124599999999997E-08
DataValue, -1.6, 2.6730199999999996E-08
DataValue, -1.55, 2.9308199999999998E-08
DataValue, -1.5, 3.1436799999999995E-08
DataValue, -1.45, 3.25706E-08
DataValue, -1.4000000000000001, 3.40564E-08
DataValue, -1.35, 3.5345599999999996E-08
DataValue, -1.3, 3.6459599999999995E-08
DataValue, -1.25, 3.806E-08
DataValue, -1.2, 3.88174E-08
DataValue, -1.1500000000000001, 4.1840199999999994E-08
DataValue, -1.1, 4.4437799999999993E-08
DataValue, -1.05, 4.67068E-08
DataValue, -1, 4.8308999999999993E-08
DataValue, -0.95000000000000007, 4.9405E-08
DataValue, -0.9, 4.9917599999999996E-08
DataValue, -0.85, 5.2423199999999997E-08
DataValue, -0.8, 5.4338599999999993E-08
DataValue, -0.75, 5.7013599999999995E-08
DataValue, -0.70000000000000007, 5.824E-08
DataValue, -0.65, 6.07722E-08
DataValue, -0.6, 6.34626E-08
DataValue, -0.55, 6.43124E-08
DataValue, -0.5, 6.6535399999999988E-08
DataValue, -0.45, 6.8391199999999991E-08
DataValue, -0.4, 7.03136E-08
DataValue, -0.35000000000000003, 7.2374E-08
DataValue, -0.3, 7.4469999999999991E-08
DataValue, -0.25, 7.5694999999999991E-08
DataValue, -0.2, 7.84836E-08
DataValue, -0.15, 7.9631599999999986E-08
DataValue, -0.1, 8.22612E-08
DataValue, -0.05, 8.4737999999999988E-08
DataValue, 0, 8.7172199999999992E-08
DataValue, 0.05, 8.9143199999999991E-08
DataValue, 0.1, 9.1299799999999993E-08
DataValue, 0.15, 9.34914E-08
DataValue, 0.2, 9.5290199999999986E-08
DataValue, 0.25, 9.6517199999999988E-08
DataValue, 0.3, 9.9738999999999991E-08
DataValue, 0.35000000000000003, 1.0082119999999998E-07
DataValue, 0.4, 1.0509699999999999E-07
DataValue, 0.45, 1.0659339999999999E-07
DataValue, 0.5, 1.087584E-07
DataValue, 0.55, 1.1098119999999999E-07
DataValue, 0.6, 1.1382299999999999E-07
DataValue, 0.65, 1.1654E-07
DataValue, 0.70000000000000007, 1.1987999999999999E-07
DataValue, 0.75, 1.214E-07
DataValue, 0.8, 1.2466E-07
DataValue, 0.85, 1.268E-07
DataValue, 0.9, 1.3066E-07
DataValue, 0.95000000000000007, 1.3226E-07
DataValue, 1, 1.3432E-07
DataValue, 1.05, 1.3726E-07
DataValue, 1.1, 1.4034E-07
DataValue, 1.1500000000000001, 1.424E-07
DataValue, 1.2, 1.4487999999999998E-07
DataValue, 1.25, 1.481E-07
DataValue, 1.3, 1.5024E-07
DataValue, 1.35, 1.5073999999999999E-07
DataValue, 1.4000000000000001, 1.5308E-07
DataValue, 1.45, 1.5726E-07
DataValue, 1.5, 1.5966E-07
DataValue, 1.55, 1.6058E-07
DataValue, 1.6, 1.645E-07
DataValue, 1.6500000000000001, 1.6665999999999999E-07
DataValue, 1.7, 1.7002E-07
DataValue, 1.75, 1.7292E-07
DataValue, 1.8, 1.7447999999999999E-07
DataValue, 1.85, 1.7694E-07
DataValue, 1.9000000000000001, 1.806E-07
DataValue, 1.95, 1.8318E-07
DataValue, 2, 1.8404E-07
DataValue, 2.05, 1.8706E-07
DataValue, 2.1, 1.895E-07
DataValue, 2.15, 1.9134E-07
DataValue, 2.2, 1.9322E-07
DataValue, 2.25, 1.9662E-07
DataValue, 2.3000000000000003, 1.9737999999999999E-07
DataValue, 2.35, 2.0044E-07
DataValue, 2.4, 2.03E-07
DataValue, 2.45, 2.047E-07
DataValue, 2.5, 2.0512E-07
DataValue, 2.5500000000000003, 2.0782E-07
DataValue, 2.6, 2.114E-07
DataValue, 2.65, 2.1142E-07
DataValue, 2.7, 2.152E-07
DataValue, 2.75, 2.1932E-07
DataValue, 2.8000000000000003, 2.2016E-07
DataValue, 2.85, 2.2206E-07
DataValue, 2.9, 2.238E-07
DataValue, 2.95, 2.27E-07
DataValue, 3, 2.2984E-07
DataValue, 3.0500000000000003, 2.3173999999999998E-07
DataValue, 3.1, 2.3325999999999999E-07
DataValue, 3.15, 2.372E-07
DataValue, 3.2, 2.3863999999999997E-07
DataValue, 3.25, 2.38E-07
DataValue, 3.3000000000000003, 2.3914E-07
DataValue, 3.35, 2.4128E-07
DataValue, 3.4, 2.4358E-07
DataValue, 3.45, 2.4314E-07
DataValue, 3.5, 2.433E-07
DataValue, 3.5500000000000003, 2.4508E-07
DataValue, 3.6, 2.4906E-07
DataValue, 3.65, 2.4976E-07
DataValue, 3.7, 2.5198E-07
DataValue, 3.75, 2.5244E-07
DataValue, 3.8000000000000003, 2.5628E-07
DataValue, 3.85, 2.5632E-07
DataValue, 3.9, 2.585E-07
DataValue, 3.95, 2.5819999999999997E-07
DataValue, 4, 2.5942E-07
DataValue, 4.05, 2.6214E-07
DataValue, 4.1, 2.6476E-07
DataValue, 4.15, 2.663E-07
DataValue, 4.2, 2.6702E-07
DataValue, 4.25, 2.6886E-07
DataValue, 4.3, 2.7032E-07
DataValue, 4.3500000000000005, 2.6886E-07
DataValue, 4.4, 2.7192E-07
DataValue, 4.45, 2.7271999999999997E-07
DataValue, 4.5, 2.722E-07
DataValue, 4.55, 2.7192E-07
DataValue, 4.6000000000000005, 2.7694E-07
DataValue, 4.65, 2.7734E-07
DataValue, 4.7, 2.7848E-07
DataValue, 4.75, 2.7988E-07
DataValue, 4.8, 2.828E-07
DataValue, 4.8500000000000005, 2.8264E-07
DataValue, 4.9, 2.8396E-07
DataValue, 4.95, 2.8728E-07
DataValue, 5, 2.8708E-07
DataValue, 5, 2.8482E-07
DataValue, 4.95, 2.8452E-07
DataValue, 4.9, 2.8372E-07
DataValue, 4.8500000000000005, 2.8426E-07
DataValue, 4.8, 2.824E-07
DataValue, 4.75, 2.8254E-07
DataValue, 4.7, 2.8216E-07
DataValue, 4.65, 2.8004E-07
DataValue, 4.6000000000000005, 2.7894E-07
DataValue, 4.55, 2.7506E-07
DataValue, 4.5, 2.7474E-07
DataValue, 4.45, 2.7486E-07
DataValue, 4.4, 2.743E-07
DataValue, 4.3500000000000005, 2.7256E-07
DataValue, 4.3, 2.712E-07
DataValue, 4.25, 2.7061999999999997E-07
DataValue, 4.2, 2.7256E-07
DataValue, 4.15, 2.6921999999999997E-07
DataValue, 4.1, 2.6786E-07
DataValue, 4.05, 2.679E-07
DataValue, 4, 2.6638E-07
DataValue, 3.95, 2.6468E-07
DataValue, 3.9, 2.6268E-07
DataValue, 3.85, 2.6206E-07
DataValue, 3.8000000000000003, 2.615E-07
DataValue, 3.75, 2.6001999999999997E-07
DataValue, 3.7, 2.5898E-07
DataValue, 3.65, 2.5654E-07
DataValue, 3.6, 2.5728E-07
DataValue, 3.5500000000000003, 2.5476E-07
