
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 18:50:18
MetaData, TestRecord.TestTarget, 0303d69
MetaData, TestRecord.IterationIndex, 14
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 4578e0e3-199d-4e3e-9c80-c33f0bd2e0c0
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 8.1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 3.8E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.00021320334071209916
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.00021320334071209916
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.00021320334071209916
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.00021320334071209916
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.00021320334071209916
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 8.11208E-11
DataValue, -4.95, 9.39172E-11
DataValue, -4.9, 1.05713E-10
DataValue, -4.8500000000000005, 1.1353000000000001E-10
DataValue, -4.8, 1.2764E-10
DataValue, -4.75, 1.2917E-10
DataValue, -4.7, 1.3683E-10
DataValue, -4.65, 1.4390000000000002E-10
DataValue, -4.6000000000000005, 1.8371E-10
DataValue, -4.55, 1.7029000000000001E-10
DataValue, -4.5, 2.0096000000000002E-10
DataValue, -4.45, 1.9334000000000003E-10
DataValue, -4.4, 2.4168000000000004E-10
DataValue, -4.3500000000000005, 2.5708E-10
DataValue, -4.3, 2.7208E-10
DataValue, -4.25, 2.8361E-10
DataValue, -4.2, 3.1562000000000004E-10
DataValue, -4.15, 3.7383000000000004E-10
DataValue, -4.1, 4.3069000000000004E-10
DataValue, -4.05, 4.6351000000000004E-10
DataValue, -4, 4.7123E-10
DataValue, -3.95, 5.4937E-10
DataValue, -3.9, 6.5919000000000008E-10
DataValue, -3.85, 6.6472000000000006E-10
DataValue, -3.8000000000000003, 7.248E-10
DataValue, -3.75, 7.3545000000000008E-10
DataValue, -3.7, 8.2698000000000007E-10
DataValue, -3.65, 8.8222000000000008E-10
DataValue, -3.6, 9.9912000000000016E-10
DataValue, -3.5500000000000003, 1.0796E-09
DataValue, -3.5, 9.47E-10
DataValue, -3.45, 1.0451E-09
DataValue, -3.4, 1.1349E-09
DataValue, -3.35, 1.4266E-09
DataValue, -3.3000000000000003, 1.5159E-09
DataValue, -3.25, 1.5988E-09
DataValue, -3.2, 1.6957E-09
DataValue, -3.15, 1.8274E-09
DataValue, -3.1, 2.0096999999999998E-09
DataValue, -3.0500000000000003, 2.2865E-09
DataValue, -3, 2.5027E-09
DataValue, -2.95, 2.8789E-09
DataValue, -2.9, 3.2818E-09
DataValue, -2.85, 3.8034E-09
DataValue, -2.8000000000000003, 3.7727E-09
DataValue, -2.75, 3.9554E-09
DataValue, -2.7, 4.4289E-09
DataValue, -2.65, 4.9108E-09
DataValue, -2.6, 4.8745E-09
DataValue, -2.5500000000000003, 5.1106E-09
DataValue, -2.5, 5.728E-09
DataValue, -2.45, 6.3329E-09
DataValue, -2.4, 7.1427E-09
DataValue, -2.35, 7.8184E-09
DataValue, -2.3000000000000003, 8.8298E-09
DataValue, -2.25, 9.4238E-09
DataValue, -2.2, 9.9806E-09
DataValue, -2.15, 1.08088E-08
DataValue, -2.1, 1.10418E-08
DataValue, -2.05, 1.1217999999999998E-08
DataValue, -2, 1.2094399999999999E-08
DataValue, -1.95, 1.33032E-08
DataValue, -1.9000000000000001, 1.3913799999999999E-08
DataValue, -1.85, 1.5174199999999998E-08
DataValue, -1.8, 1.6712799999999998E-08
DataValue, -1.75, 1.72842E-08
DataValue, -1.7, 1.84654E-08
DataValue, -1.6500000000000001, 1.9329199999999998E-08
DataValue, -1.6, 1.896E-08
DataValue, -1.55, 1.94718E-08
DataValue, -1.5, 2.05344E-08
DataValue, -1.45, 2.21766E-08
DataValue, -1.4000000000000001, 2.3861799999999998E-08
DataValue, -1.35, 2.4925199999999997E-08
DataValue, -1.3, 2.6046199999999998E-08
DataValue, -1.25, 2.7363999999999996E-08
DataValue, -1.2, 2.8648999999999997E-08
DataValue, -1.1500000000000001, 3.01116E-08
DataValue, -1.1, 3.1245399999999995E-08
DataValue, -1.05, 3.21282E-08
DataValue, -1, 3.3509399999999994E-08
DataValue, -0.95000000000000007, 3.4720199999999993E-08
DataValue, -0.9, 3.6184599999999994E-08
DataValue, -0.85, 3.7163399999999995E-08
DataValue, -0.8, 3.81616E-08
DataValue, -0.75, 3.8879999999999995E-08
DataValue, -0.70000000000000007, 4.0266E-08
DataValue, -0.65, 4.0726E-08
DataValue, -0.6, 4.21116E-08
DataValue, -0.55, 4.2903599999999996E-08
DataValue, -0.5, 4.3260199999999996E-08
DataValue, -0.45, 4.4696799999999996E-08
DataValue, -0.4, 4.57022E-08
DataValue, -0.35000000000000003, 4.70836E-08
DataValue, -0.3, 4.82572E-08
DataValue, -0.25, 4.9053599999999995E-08
DataValue, -0.2, 5.0424999999999997E-08
DataValue, -0.15, 5.1752999999999994E-08
DataValue, -0.1, 5.25248E-08
DataValue, -0.05, 5.3386999999999994E-08
DataValue, 0, 5.3819399999999996E-08
DataValue, 0.05, 5.5033599999999993E-08
DataValue, 0.1, 5.6030999999999994E-08
DataValue, 0.15, 5.7464E-08
DataValue, 0.2, 5.8076599999999996E-08
DataValue, 0.25, 5.8968599999999995E-08
DataValue, 0.3, 6.0003399999999993E-08
DataValue, 0.35000000000000003, 6.1683399999999992E-08
DataValue, 0.4, 6.2202199999999988E-08
DataValue, 0.45, 6.3347199999999989E-08
DataValue, 0.5, 6.3959399999999992E-08
DataValue, 0.55, 6.5E-08
DataValue, 0.6, 6.601899999999999E-08
DataValue, 0.65, 6.7484E-08
DataValue, 0.70000000000000007, 6.839999999999999E-08
DataValue, 0.75, 6.91156E-08
DataValue, 0.8, 7.0226799999999987E-08
DataValue, 0.85, 7.0956199999999988E-08
DataValue, 0.9, 7.141759999999999E-08
DataValue, 0.95000000000000007, 7.2025399999999993E-08
DataValue, 1, 7.2809599999999993E-08
DataValue, 1.05, 7.3298599999999992E-08
DataValue, 1.1, 7.4318999999999992E-08
DataValue, 1.1500000000000001, 7.5458999999999988E-08
DataValue, 1.2, 7.61278E-08
DataValue, 1.25, 7.64424E-08
DataValue, 1.3, 7.7024799999999992E-08
DataValue, 1.35, 7.82328E-08
DataValue, 1.4000000000000001, 7.9360399999999986E-08
DataValue, 1.45, 8.0076599999999988E-08
DataValue, 1.5, 8.1076999999999992E-08
DataValue, 1.55, 8.17494E-08
DataValue, 1.6, 8.22632E-08
DataValue, 1.6500000000000001, 8.30256E-08
DataValue, 1.7, 8.41348E-08
DataValue, 1.75, 8.4510399999999989E-08
DataValue, 1.8, 8.49256E-08
DataValue, 1.85, 8.58102E-08
DataValue, 1.9000000000000001, 8.61428E-08
DataValue, 1.95, 8.6929E-08
DataValue, 2, 8.80304E-08
DataValue, 2.05, 8.8971E-08
DataValue, 2.1, 8.98396E-08
DataValue, 2.15, 9.0811199999999989E-08
DataValue, 2.2, 9.13914E-08
DataValue, 2.25, 9.2385399999999985E-08
DataValue, 2.3000000000000003, 9.3312E-08
DataValue, 2.35, 9.3529199999999988E-08
DataValue, 2.4, 9.4104199999999991E-08
DataValue, 2.45, 9.4504E-08
DataValue, 2.5, 9.5939E-08
DataValue, 2.5500000000000003, 9.66018E-08
DataValue, 2.6, 9.70994E-08
DataValue, 2.65, 9.7685199999999989E-08
DataValue, 2.7, 9.8758199999999988E-08
DataValue, 2.75, 9.9302799999999988E-08
DataValue, 2.8000000000000003, 9.939999999999999E-08
DataValue, 2.85, 9.9970199999999986E-08
DataValue, 2.9, 1.009504E-07
DataValue, 2.95, 1.0107779999999999E-07
DataValue, 3, 1.022836E-07
DataValue, 3.0500000000000003, 1.0272279999999999E-07
DataValue, 3.1, 1.0330599999999999E-07
DataValue, 3.15, 1.0403639999999999E-07
DataValue, 3.2, 1.05146E-07
DataValue, 3.25, 1.0512319999999999E-07
DataValue, 3.3000000000000003, 1.0593059999999999E-07
DataValue, 3.35, 1.0607939999999999E-07
DataValue, 3.4, 1.077752E-07
DataValue, 3.45, 1.0830699999999999E-07
DataValue, 3.5, 1.0881499999999999E-07
DataValue, 3.5500000000000003, 1.08846E-07
DataValue, 3.6, 1.0931919999999999E-07
DataValue, 3.65, 1.0983819999999999E-07
DataValue, 3.7, 1.1025499999999999E-07
DataValue, 3.75, 1.1076719999999999E-07
DataValue, 3.8000000000000003, 1.1118379999999999E-07
DataValue, 3.85, 1.1147979999999999E-07
DataValue, 3.9, 1.120692E-07
DataValue, 3.95, 1.1249979999999998E-07
DataValue, 4, 1.134482E-07
DataValue, 4.05, 1.1356079999999998E-07
DataValue, 4.1, 1.1424239999999999E-07
DataValue, 4.15, 1.1460179999999999E-07
DataValue, 4.2, 1.1499639999999999E-07
DataValue, 4.25, 1.1542E-07
DataValue, 4.3, 1.1584E-07
DataValue, 4.3500000000000005, 1.1654E-07
DataValue, 4.4, 1.1678E-07
DataValue, 4.45, 1.1714E-07
DataValue, 4.5, 1.1772E-07
DataValue, 4.55, 1.187E-07
DataValue, 4.6000000000000005, 1.191E-07
DataValue, 4.65, 1.1964E-07
DataValue, 4.7, 1.1966E-07
DataValue, 4.75, 1.2026E-07
DataValue, 4.8, 1.207E-07
DataValue, 4.8500000000000005, 1.2169999999999999E-07
DataValue, 4.9, 1.2144E-07
DataValue, 4.95, 1.2228E-07
DataValue, 5, 1.227E-07
DataValue, 5, 1.227E-07
DataValue, 4.95, 1.2234E-07
DataValue, 4.9, 1.22E-07
DataValue, 4.8500000000000005, 1.213E-07
DataValue, 4.8, 1.2113999999999999E-07
DataValue, 4.75, 1.2056E-07
DataValue, 4.7, 1.195E-07
DataValue, 4.65, 1.1954E-07
DataValue, 4.6000000000000005, 1.1907999999999999E-07
DataValue, 4.55, 1.1842E-07
DataValue, 4.5, 1.1816E-07
DataValue, 4.45, 1.1786E-07
DataValue, 4.4, 1.1697999999999999E-07
DataValue, 4.3500000000000005, 1.1557999999999999E-07
DataValue, 4.3, 1.1506E-07
DataValue, 4.25, 1.1492E-07
DataValue, 4.2, 1.1434E-07
DataValue, 4.15, 1.1396E-07
DataValue, 4.1, 1.134E-07
DataValue, 4.05, 1.1256E-07
DataValue, 4, 1.119E-07
DataValue, 3.95, 1.1142E-07
