
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 18:54:22
MetaData, TestRecord.TestTarget, 0312a25
MetaData, TestRecord.IterationIndex, 17
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, e1a2a96a-bc0f-4d24-86d0-db27dcffd953
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 8.1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 2.9E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.0002793883808925942
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.0002793883808925942
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.0002793883808925942
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.0002793883808925942
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.0002793883808925942
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 8.1152E-11
DataValue, -4.95, 9.26684E-11
DataValue, -4.9, 9.5372399999999992E-11
DataValue, -4.8500000000000005, 1.015556E-10
DataValue, -4.8, 1.107354E-10
DataValue, -4.75, 1.1478E-10
DataValue, -4.7, 1.1971000000000002E-10
DataValue, -4.65, 1.2838E-10
DataValue, -4.6000000000000005, 1.2688E-10
DataValue, -4.55, 1.5456E-10
DataValue, -4.5, 1.2999E-10
DataValue, -4.45, 1.7188E-10
DataValue, -4.4, 1.7489E-10
DataValue, -4.3500000000000005, 1.9607000000000003E-10
DataValue, -4.3, 2.1644E-10
DataValue, -4.25, 2.1271E-10
DataValue, -4.2, 2.2171000000000003E-10
DataValue, -4.15, 2.7451E-10
DataValue, -4.1, 2.562E-10
DataValue, -4.05, 3.3342E-10
DataValue, -4, 3.2303E-10
DataValue, -3.95, 3.7061000000000003E-10
DataValue, -3.9, 4.3184000000000003E-10
DataValue, -3.85, 4.6997000000000008E-10
DataValue, -3.8000000000000003, 4.9405000000000007E-10
DataValue, -3.75, 5.5396E-10
DataValue, -3.7, 6.5331000000000009E-10
DataValue, -3.65, 6.9120000000000005E-10
DataValue, -3.6, 7.3686000000000008E-10
DataValue, -3.5500000000000003, 8.2764E-10
DataValue, -3.5, 9.0741000000000007E-10
DataValue, -3.45, 9.7744E-10
DataValue, -3.4, 1.0241400000000002E-09
DataValue, -3.35, 1.04261E-09
DataValue, -3.3000000000000003, 1.1494E-09
DataValue, -3.25, 1.2129E-09
DataValue, -3.2, 1.3534E-09
DataValue, -3.15, 1.4487E-09
DataValue, -3.1, 1.5587E-09
DataValue, -3.0500000000000003, 1.7046E-09
DataValue, -3, 1.8543E-09
DataValue, -2.95, 1.9466E-09
DataValue, -2.9, 2.1818E-09
DataValue, -2.85, 2.35E-09
DataValue, -2.8000000000000003, 2.6473E-09
DataValue, -2.75, 2.779E-09
DataValue, -2.7, 3.187E-09
DataValue, -2.65, 3.432E-09
DataValue, -2.6, 3.6268E-09
DataValue, -2.5500000000000003, 3.664E-09
DataValue, -2.5, 3.7425E-09
DataValue, -2.45, 3.8872E-09
DataValue, -2.4, 4.0758E-09
DataValue, -2.35, 4.2505E-09
DataValue, -2.3000000000000003, 4.8867E-09
DataValue, -2.25, 5.467E-09
DataValue, -2.2, 5.7584E-09
DataValue, -2.15, 6.0196E-09
DataValue, -2.1, 6.4567E-09
DataValue, -2.05, 6.901E-09
DataValue, -2, 6.9238E-09
DataValue, -1.95, 7.3916E-09
DataValue, -1.9000000000000001, 7.6486E-09
DataValue, -1.85, 8.0673E-09
DataValue, -1.8, 8.4302E-09
DataValue, -1.75, 8.751E-09
DataValue, -1.7, 9.2552E-09
DataValue, -1.6500000000000001, 9.8738E-09
DataValue, -1.6, 9.852E-09
DataValue, -1.55, 1.03177E-08
DataValue, -1.5, 1.0645E-08
DataValue, -1.45, 1.08605E-08
DataValue, -1.4000000000000001, 1.2140399999999998E-08
DataValue, -1.35, 1.3042599999999998E-08
DataValue, -1.3, 1.2421E-08
DataValue, -1.25, 1.2706199999999999E-08
DataValue, -1.2, 1.3151399999999998E-08
DataValue, -1.1500000000000001, 1.4973599999999997E-08
DataValue, -1.1, 1.4357999999999999E-08
DataValue, -1.05, 1.4829399999999998E-08
DataValue, -1, 1.53978E-08
DataValue, -0.95000000000000007, 1.6005199999999998E-08
DataValue, -0.9, 1.6779599999999997E-08
DataValue, -0.85, 1.71228E-08
DataValue, -0.8, 1.7878199999999997E-08
DataValue, -0.75, 1.86978E-08
DataValue, -0.70000000000000007, 1.8915799999999998E-08
DataValue, -0.65, 1.99936E-08
DataValue, -0.6, 2.0454399999999998E-08
DataValue, -0.55, 2.14528E-08
DataValue, -0.5, 2.2227599999999997E-08
DataValue, -0.45, 2.2637399999999998E-08
DataValue, -0.4, 2.3644799999999997E-08
DataValue, -0.35000000000000003, 2.42262E-08
DataValue, -0.3, 2.5147999999999998E-08
DataValue, -0.25, 2.56226E-08
DataValue, -0.2, 2.6497599999999998E-08
DataValue, -0.15, 2.73192E-08
DataValue, -0.1, 2.7879799999999998E-08
DataValue, -0.05, 2.8910599999999998E-08
DataValue, 0, 2.95192E-08
DataValue, 0.05, 3.0696199999999997E-08
DataValue, 0.1, 3.15622E-08
DataValue, 0.15, 3.2039E-08
DataValue, 0.2, 3.31666E-08
DataValue, 0.25, 3.3834799999999994E-08
DataValue, 0.3, 3.4541799999999995E-08
DataValue, 0.35000000000000003, 3.52092E-08
DataValue, 0.4, 3.60776E-08
DataValue, 0.45, 3.6869799999999994E-08
DataValue, 0.5, 3.7558199999999995E-08
DataValue, 0.55, 3.8022399999999996E-08
DataValue, 0.6, 3.9397E-08
DataValue, 0.65, 4.0049199999999994E-08
DataValue, 0.70000000000000007, 4.09506E-08
DataValue, 0.75, 4.15118E-08
DataValue, 0.8, 4.2817799999999996E-08
DataValue, 0.85, 4.32654E-08
DataValue, 0.9, 4.44046E-08
DataValue, 0.95000000000000007, 4.52408E-08
DataValue, 1, 4.6335799999999995E-08
DataValue, 1.05, 4.6809799999999996E-08
DataValue, 1.1, 4.7733999999999996E-08
DataValue, 1.1500000000000001, 4.8802599999999995E-08
DataValue, 1.2, 4.9282999999999992E-08
DataValue, 1.25, 5.0557599999999993E-08
DataValue, 1.3, 5.1619399999999996E-08
DataValue, 1.35, 5.2409599999999996E-08
DataValue, 1.4000000000000001, 5.30006E-08
DataValue, 1.45, 5.4019999999999997E-08
DataValue, 1.5, 5.4843E-08
DataValue, 1.55, 5.5708399999999993E-08
DataValue, 1.6, 5.6457399999999996E-08
DataValue, 1.6500000000000001, 5.7453799999999995E-08
DataValue, 1.7, 5.7855E-08
DataValue, 1.75, 5.9201999999999996E-08
DataValue, 1.8, 5.99692E-08
DataValue, 1.85, 6.0586399999999993E-08
DataValue, 1.9000000000000001, 6.1660799999999988E-08
DataValue, 1.95, 6.2561E-08
DataValue, 2, 6.3158799999999992E-08
DataValue, 2.05, 6.389619999999999E-08
DataValue, 2.1, 6.4794199999999989E-08
DataValue, 2.15, 6.55656E-08
DataValue, 2.2, 6.6163E-08
DataValue, 2.25, 6.675619999999999E-08
DataValue, 2.3000000000000003, 6.7753399999999993E-08
DataValue, 2.35, 6.86706E-08
DataValue, 2.4, 6.9411799999999989E-08
DataValue, 2.45, 7.0326199999999988E-08
DataValue, 2.5, 7.10606E-08
DataValue, 2.5500000000000003, 7.1484199999999991E-08
DataValue, 2.6, 7.2174E-08
DataValue, 2.65, 7.1843199999999988E-08
DataValue, 2.7, 7.3707999999999987E-08
DataValue, 2.75, 7.3170599999999992E-08
DataValue, 2.8000000000000003, 7.3154599999999987E-08
DataValue, 2.85, 7.56968E-08
DataValue, 2.9, 7.63212E-08
DataValue, 2.95, 7.70258E-08
DataValue, 3, 7.7352999999999991E-08
DataValue, 3.0500000000000003, 7.809459999999999E-08
DataValue, 3.1, 7.8554999999999991E-08
DataValue, 3.15, 7.8464199999999991E-08
DataValue, 3.2, 7.8057199999999993E-08
DataValue, 3.25, 7.8538799999999989E-08
DataValue, 3.3000000000000003, 7.91092E-08
DataValue, 3.35, 7.974E-08
DataValue, 3.4, 8.00626E-08
DataValue, 3.45, 8.0580799999999988E-08
DataValue, 3.5, 8.0778E-08
DataValue, 3.5500000000000003, 8.1903799999999993E-08
DataValue, 3.6, 8.21922E-08
DataValue, 3.65, 8.2487199999999987E-08
DataValue, 3.7, 8.274619999999999E-08
DataValue, 3.75, 8.3031399999999993E-08
DataValue, 3.8000000000000003, 8.35068E-08
DataValue, 3.85, 8.4465399999999991E-08
DataValue, 3.9, 8.4647199999999988E-08
DataValue, 3.95, 8.5520799999999991E-08
DataValue, 4, 8.5818599999999987E-08
DataValue, 4.05, 8.6206799999999988E-08
DataValue, 4.1, 8.6497399999999992E-08
DataValue, 4.15, 8.6773999999999993E-08
DataValue, 4.2, 8.4911799999999989E-08
DataValue, 4.25, 8.52042E-08
DataValue, 4.3, 8.59318E-08
DataValue, 4.3500000000000005, 8.6329199999999989E-08
DataValue, 4.4, 8.6323999999999986E-08
DataValue, 4.45, 8.72986E-08
DataValue, 4.5, 8.7066199999999991E-08
DataValue, 4.55, 8.9712799999999993E-08
DataValue, 4.6000000000000005, 8.9876399999999985E-08
DataValue, 4.65, 8.7810399999999985E-08
DataValue, 4.7, 8.84866E-08
DataValue, 4.75, 9.1293E-08
DataValue, 4.8, 8.92806E-08
DataValue, 4.8500000000000005, 9.0424999999999991E-08
DataValue, 4.9, 8.99194E-08
DataValue, 4.95, 9.04846E-08
DataValue, 5, 9.0511E-08
DataValue, 5, 9.0371799999999986E-08
DataValue, 4.95, 8.9821E-08
DataValue, 4.9, 8.9402E-08
DataValue, 4.8500000000000005, 8.8879999999999986E-08
DataValue, 4.8, 8.8307999999999986E-08
DataValue, 4.75, 8.795659999999999E-08
DataValue, 4.7, 8.806699999999999E-08
DataValue, 4.65, 8.7184799999999985E-08
DataValue, 4.6000000000000005, 8.6634399999999989E-08
DataValue, 4.55, 8.799919999999999E-08
DataValue, 4.5, 8.7751199999999987E-08
DataValue, 4.45, 8.4730399999999987E-08
DataValue, 4.4, 8.4043399999999989E-08
DataValue, 4.3500000000000005, 8.39674E-08
DataValue, 4.3, 8.4847399999999987E-08
DataValue, 4.25, 8.51856E-08
DataValue, 4.2, 8.6851999999999989E-08
DataValue, 4.15, 8.6661E-08
DataValue, 4.1, 8.637179999999999E-08
DataValue, 4.05, 8.5393799999999993E-08
