
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 19:00:38
MetaData, TestRecord.TestTarget, 0806a12
MetaData, TestRecord.IterationIndex, 23
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 7a3f1d4a-f88e-4b66-8404-ce18fc722ab2
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 9.2E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 8.1E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.0001135931488514745
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.0001135931488514745
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.0001135931488514745
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.0001135931488514745
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.0001135931488514745
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 1.1570000000000001E-10
DataValue, -4.95, 1.11E-10
DataValue, -4.9, 1.2279E-10
DataValue, -4.8500000000000005, 1.4965000000000002E-10
DataValue, -4.8, 1.4804000000000001E-10
DataValue, -4.75, 1.7902000000000002E-10
DataValue, -4.7, 1.7489E-10
DataValue, -4.65, 1.7999000000000002E-10
DataValue, -4.6000000000000005, 2.1573000000000001E-10
DataValue, -4.55, 2.2164000000000002E-10
DataValue, -4.5, 2.3932E-10
DataValue, -4.45, 2.7602000000000005E-10
DataValue, -4.4, 2.6342E-10
DataValue, -4.3500000000000005, 2.8950000000000003E-10
DataValue, -4.3, 3.145E-10
DataValue, -4.25, 3.7693E-10
DataValue, -4.2, 4.0118000000000006E-10
DataValue, -4.15, 4.7656000000000006E-10
DataValue, -4.1, 5.0572000000000009E-10
DataValue, -4.05, 5.3355000000000009E-10
DataValue, -4, 5.3304000000000005E-10
DataValue, -3.95, 5.5546000000000006E-10
DataValue, -3.9, 5.7461E-10
DataValue, -3.85, 6.5691000000000006E-10
DataValue, -3.8000000000000003, 7.9164000000000007E-10
DataValue, -3.75, 8.3246E-10
DataValue, -3.7, 9.5240000000000014E-10
DataValue, -3.65, 1.0307E-09
DataValue, -3.6, 1.2339E-09
DataValue, -3.5500000000000003, 1.099E-09
DataValue, -3.5, 1.3599E-09
DataValue, -3.45, 1.6468E-09
DataValue, -3.4, 1.8588E-09
DataValue, -3.35, 1.9791E-09
DataValue, -3.3000000000000003, 2.0617E-09
DataValue, -3.25, 2.4574E-09
DataValue, -3.2, 2.5278E-09
DataValue, -3.15, 2.965E-09
DataValue, -3.1, 3.1243E-09
DataValue, -3.0500000000000003, 3.2326E-09
DataValue, -3, 3.5402E-09
DataValue, -2.95, 3.8386E-09
DataValue, -2.9, 3.8751E-09
DataValue, -2.85, 4.4914E-09
DataValue, -2.8000000000000003, 5.3995E-09
DataValue, -2.75, 6.2675E-09
DataValue, -2.7, 6.8285E-09
DataValue, -2.65, 7.5426E-09
DataValue, -2.6, 8.2195E-09
DataValue, -2.5500000000000003, 8.9405E-09
DataValue, -2.5, 9.233E-09
DataValue, -2.45, 1.0142E-08
DataValue, -2.4, 1.05651E-08
DataValue, -2.35, 1.14672E-08
DataValue, -2.3000000000000003, 1.2014199999999999E-08
DataValue, -2.25, 1.2751999999999999E-08
DataValue, -2.2, 1.3713799999999999E-08
DataValue, -2.15, 1.55574E-08
DataValue, -2.1, 1.7069399999999997E-08
DataValue, -2.05, 1.76312E-08
DataValue, -2, 1.81326E-08
DataValue, -1.95, 1.91632E-08
DataValue, -1.9000000000000001, 2.11862E-08
DataValue, -1.85, 2.3765399999999997E-08
DataValue, -1.8, 2.4434E-08
DataValue, -1.75, 2.5176199999999997E-08
DataValue, -1.7, 2.6554199999999998E-08
DataValue, -1.6500000000000001, 2.8721399999999998E-08
DataValue, -1.6, 3.0772E-08
DataValue, -1.55, 3.24968E-08
DataValue, -1.5, 3.4307199999999995E-08
DataValue, -1.45, 3.6021599999999995E-08
DataValue, -1.4000000000000001, 3.72582E-08
DataValue, -1.35, 3.8627399999999994E-08
DataValue, -1.3, 4.0546E-08
DataValue, -1.25, 4.2429599999999995E-08
DataValue, -1.2, 4.39644E-08
DataValue, -1.1500000000000001, 4.6203399999999995E-08
DataValue, -1.1, 4.7739999999999996E-08
DataValue, -1.05, 4.9479199999999994E-08
DataValue, -1, 5.1503999999999996E-08
DataValue, -0.95000000000000007, 5.4459399999999993E-08
DataValue, -0.9, 5.58382E-08
DataValue, -0.85, 5.8462199999999995E-08
DataValue, -0.8, 6.0388E-08
DataValue, -0.75, 6.3134799999999992E-08
DataValue, -0.70000000000000007, 6.5617799999999988E-08
DataValue, -0.65, 6.7999E-08
DataValue, -0.6, 7.0391E-08
DataValue, -0.55, 7.27884E-08
DataValue, -0.5, 7.4716399999999987E-08
DataValue, -0.45, 7.6937599999999989E-08
DataValue, -0.4, 7.9260399999999992E-08
DataValue, -0.35000000000000003, 8.15994E-08
DataValue, -0.3, 8.399739999999999E-08
DataValue, -0.25, 8.6690399999999986E-08
DataValue, -0.2, 8.84734E-08
DataValue, -0.15, 9.07986E-08
DataValue, -0.1, 9.3053399999999988E-08
DataValue, -0.05, 9.5939E-08
DataValue, 0, 9.7660399999999984E-08
DataValue, 0.05, 1.0112919999999999E-07
DataValue, 0.1, 1.0288939999999998E-07
DataValue, 0.15, 1.0408519999999999E-07
DataValue, 0.2, 1.065852E-07
DataValue, 0.25, 1.0981899999999999E-07
DataValue, 0.3, 1.1132179999999999E-07
DataValue, 0.35000000000000003, 1.137808E-07
DataValue, 0.4, 1.1494E-07
DataValue, 0.45, 1.175E-07
DataValue, 0.5, 1.2034E-07
DataValue, 0.55, 1.2228E-07
DataValue, 0.6, 1.2386E-07
DataValue, 0.65, 1.2748E-07
DataValue, 0.70000000000000007, 1.2979999999999998E-07
DataValue, 0.75, 1.3152E-07
DataValue, 0.8, 1.3464E-07
DataValue, 0.85, 1.3728E-07
DataValue, 0.9, 1.3856E-07
DataValue, 0.95000000000000007, 1.4122E-07
DataValue, 1, 1.4436E-07
DataValue, 1.05, 1.4596E-07
DataValue, 1.1, 1.4816E-07
DataValue, 1.1500000000000001, 1.503E-07
DataValue, 1.2, 1.5196E-07
DataValue, 1.25, 1.5362E-07
DataValue, 1.3, 1.56E-07
DataValue, 1.35, 1.576E-07
DataValue, 1.4000000000000001, 1.5942E-07
DataValue, 1.45, 1.6244E-07
DataValue, 1.5, 1.648E-07
DataValue, 1.55, 1.6679999999999999E-07
DataValue, 1.6, 1.6868E-07
DataValue, 1.6500000000000001, 1.6889999999999998E-07
DataValue, 1.7, 1.7166E-07
DataValue, 1.75, 1.7424E-07
DataValue, 1.8, 1.7598E-07
DataValue, 1.85, 1.7822E-07
DataValue, 1.9000000000000001, 1.7914E-07
DataValue, 1.95, 1.8042E-07
DataValue, 2, 1.828E-07
DataValue, 2.05, 1.8488E-07
DataValue, 2.1, 1.8702E-07
DataValue, 2.15, 1.8904E-07
DataValue, 2.2, 1.9084E-07
DataValue, 2.25, 1.935E-07
DataValue, 2.3000000000000003, 1.9534E-07
DataValue, 2.35, 1.9604E-07
DataValue, 2.4, 1.9896E-07
DataValue, 2.45, 1.9992E-07
DataValue, 2.5, 2.012E-07
DataValue, 2.5500000000000003, 2.028E-07
DataValue, 2.6, 2.0332E-07
DataValue, 2.65, 2.0694E-07
DataValue, 2.7, 2.0764E-07
DataValue, 2.75, 2.1002E-07
DataValue, 2.8000000000000003, 2.0962E-07
DataValue, 2.85, 2.1224E-07
DataValue, 2.9, 2.1348E-07
DataValue, 2.95, 2.1546E-07
DataValue, 3, 2.1719999999999999E-07
DataValue, 3.0500000000000003, 2.1886E-07
DataValue, 3.1, 2.1992E-07
DataValue, 3.15, 2.2146E-07
DataValue, 3.2, 2.229E-07
DataValue, 3.25, 2.2475999999999998E-07
DataValue, 3.3000000000000003, 2.2746E-07
DataValue, 3.35, 2.272E-07
DataValue, 3.4, 2.2976E-07
DataValue, 3.45, 2.3E-07
DataValue, 3.5, 2.3148E-07
DataValue, 3.5500000000000003, 2.3358E-07
DataValue, 3.6, 2.347E-07
DataValue, 3.65, 2.3524E-07
DataValue, 3.7, 2.3626E-07
DataValue, 3.75, 2.3812E-07
DataValue, 3.8000000000000003, 2.3894E-07
DataValue, 3.85, 2.4054E-07
DataValue, 3.9, 2.411E-07
DataValue, 3.95, 2.4286E-07
DataValue, 4, 2.4504E-07
DataValue, 4.05, 2.4504E-07
DataValue, 4.1, 2.4676E-07
DataValue, 4.15, 2.4788E-07
DataValue, 4.2, 2.4926E-07
DataValue, 4.25, 2.5112E-07
DataValue, 4.3, 2.5203999999999997E-07
DataValue, 4.3500000000000005, 2.5278E-07
DataValue, 4.4, 2.5308E-07
DataValue, 4.45, 2.5524E-07
DataValue, 4.5, 2.5558E-07
DataValue, 4.55, 2.56E-07
DataValue, 4.6000000000000005, 2.5684E-07
DataValue, 4.65, 2.5735999999999997E-07
DataValue, 4.7, 2.5782E-07
DataValue, 4.75, 2.6046E-07
DataValue, 4.8, 2.6214E-07
DataValue, 4.8500000000000005, 2.6228E-07
DataValue, 4.9, 2.628E-07
DataValue, 4.95, 2.6454E-07
DataValue, 5, 2.6686E-07
DataValue, 5, 2.6585999999999997E-07
DataValue, 4.95, 2.6508E-07
DataValue, 4.9, 2.6506E-07
DataValue, 4.8500000000000005, 2.6346E-07
DataValue, 4.8, 2.6174E-07
DataValue, 4.75, 2.6014E-07
DataValue, 4.7, 2.5914E-07
DataValue, 4.65, 2.5752E-07
DataValue, 4.6000000000000005, 2.5637999999999997E-07
DataValue, 4.55, 2.548E-07
DataValue, 4.5, 2.5448E-07
DataValue, 4.45, 2.5254E-07
DataValue, 4.4, 2.516E-07
DataValue, 4.3500000000000005, 2.5119999999999997E-07
DataValue, 4.3, 2.4966E-07
DataValue, 4.25, 2.4722E-07
DataValue, 4.2, 2.4674E-07
DataValue, 4.15, 2.46E-07
DataValue, 4.1, 2.4437999999999997E-07
DataValue, 4.05, 2.4185999999999997E-07
DataValue, 4, 2.405E-07
DataValue, 3.95, 2.3891999999999997E-07
DataValue, 3.9, 2.3852E-07
DataValue, 3.85, 2.3759999999999998E-07
DataValue, 3.8000000000000003, 2.3632E-07
DataValue, 3.75, 2.3528E-07
DataValue, 3.7, 2.3339999999999999E-07
DataValue, 3.65, 2.3316E-07
DataValue, 3.6, 2.3086E-07
