
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 18:36:23
MetaData, TestRecord.TestTarget, 0303d69
MetaData, TestRecord.IterationIndex, 12
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, e9247513-5141-4b73-b155-9355fbc5385c
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 2.8E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 3.7E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -7.56814029169775E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -7.56814029169775E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -7.56814029169775E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -7.56814029169775E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -7.56814029169775E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 2.88612E-11
DataValue, -4.95, 3.08256E-11
DataValue, -4.9, 3.12526E-11
DataValue, -4.8500000000000005, 3.08206E-11
DataValue, -4.8, 3.31894E-11
DataValue, -4.75, 3.8733E-11
DataValue, -4.7, 4.10958E-11
DataValue, -4.65, 4.3274399999999997E-11
DataValue, -4.6000000000000005, 4.47284E-11
DataValue, -4.55, 4.96086E-11
DataValue, -4.5, 5.67208E-11
DataValue, -4.45, 5.45428E-11
DataValue, -4.4, 6.54928E-11
DataValue, -4.3500000000000005, 6.7919E-11
DataValue, -4.3, 7.6292199999999993E-11
DataValue, -4.25, 7.8189E-11
DataValue, -4.2, 8.11626E-11
DataValue, -4.15, 9.14982E-11
DataValue, -4.1, 1.021924E-10
DataValue, -4.05, 1.079144E-10
DataValue, -4, 1.2233E-10
DataValue, -3.95, 1.3038000000000002E-10
DataValue, -3.9, 1.4813E-10
DataValue, -3.85, 1.602E-10
DataValue, -3.8000000000000003, 1.9032000000000002E-10
DataValue, -3.75, 2.0450000000000002E-10
DataValue, -3.7, 2.6166E-10
DataValue, -3.65, 2.79E-10
DataValue, -3.6, 3.2988E-10
DataValue, -3.5500000000000003, 3.3184E-10
DataValue, -3.5, 3.7847000000000004E-10
DataValue, -3.45, 4.189E-10
DataValue, -3.4, 4.1785E-10
DataValue, -3.35, 4.5381000000000006E-10
DataValue, -3.3000000000000003, 5.4716E-10
DataValue, -3.25, 5.9849000000000007E-10
DataValue, -3.2, 7.585100000000001E-10
DataValue, -3.15, 8.2581000000000007E-10
DataValue, -3.1, 9.5968000000000014E-10
DataValue, -3.0500000000000003, 1.1281300000000001E-09
DataValue, -3, 8.4726E-10
DataValue, -2.95, 1.1201E-09
DataValue, -2.9, 1.1948E-09
DataValue, -2.85, 1.3697E-09
DataValue, -2.8000000000000003, 1.5646E-09
DataValue, -2.75, 1.7733E-09
DataValue, -2.7, 1.9973E-09
DataValue, -2.65, 2.0855E-09
DataValue, -2.6, 2.4349E-09
DataValue, -2.5500000000000003, 2.6605E-09
DataValue, -2.5, 2.7646E-09
DataValue, -2.45, 2.9998E-09
DataValue, -2.4, 3.8322E-09
DataValue, -2.35, 4.0527E-09
DataValue, -2.3000000000000003, 4.311E-09
DataValue, -2.25, 4.7494E-09
DataValue, -2.2, 5.4206E-09
DataValue, -2.15, 6.1297E-09
DataValue, -2.1, 6.8794E-09
DataValue, -2.05, 7.2592E-09
DataValue, -2, 8.3044E-09
DataValue, -1.95, 8.7318E-09
DataValue, -1.9000000000000001, 9.52E-09
DataValue, -1.85, 1.01752E-08
DataValue, -1.8, 1.06515E-08
DataValue, -1.75, 1.11774E-08
DataValue, -1.7, 1.14976E-08
DataValue, -1.6500000000000001, 1.27204E-08
DataValue, -1.6, 1.3365199999999999E-08
DataValue, -1.55, 1.4713999999999999E-08
DataValue, -1.5, 1.5655199999999998E-08
DataValue, -1.45, 1.67272E-08
DataValue, -1.4000000000000001, 1.7735399999999998E-08
DataValue, -1.35, 1.81788E-08
DataValue, -1.3, 1.9700599999999997E-08
DataValue, -1.25, 2.01688E-08
DataValue, -1.2, 2.0635199999999997E-08
DataValue, -1.1500000000000001, 2.2031599999999997E-08
DataValue, -1.1, 2.2886599999999997E-08
DataValue, -1.05, 2.4083399999999996E-08
DataValue, -1, 2.5267799999999997E-08
DataValue, -0.95000000000000007, 2.6447199999999996E-08
DataValue, -0.9, 2.7726799999999997E-08
DataValue, -0.85, 2.87484E-08
DataValue, -0.8, 2.9648199999999996E-08
DataValue, -0.75, 3.0376E-08
DataValue, -0.70000000000000007, 3.1725599999999994E-08
DataValue, -0.65, 3.3240399999999994E-08
DataValue, -0.6, 3.37212E-08
DataValue, -0.55, 3.4456999999999995E-08
DataValue, -0.5, 3.5833399999999996E-08
DataValue, -0.45, 3.7053999999999996E-08
DataValue, -0.4, 3.84604E-08
DataValue, -0.35000000000000003, 3.9526399999999995E-08
DataValue, -0.3, 4.0483999999999994E-08
DataValue, -0.25, 4.18152E-08
DataValue, -0.2, 4.2865999999999995E-08
DataValue, -0.15, 4.3745399999999994E-08
DataValue, -0.1, 4.5099999999999994E-08
DataValue, -0.05, 4.6180399999999996E-08
DataValue, 0, 4.76048E-08
DataValue, 0.05, 4.8701999999999995E-08
DataValue, 0.1, 4.97824E-08
DataValue, 0.15, 5.03904E-08
DataValue, 0.2, 5.1836999999999996E-08
DataValue, 0.25, 5.2959199999999996E-08
DataValue, 0.3, 5.4281199999999992E-08
DataValue, 0.35000000000000003, 5.52892E-08
DataValue, 0.4, 5.6675199999999994E-08
DataValue, 0.45, 5.7389799999999996E-08
DataValue, 0.5, 5.8652799999999992E-08
DataValue, 0.55, 5.9378799999999994E-08
DataValue, 0.6, 6.050679999999999E-08
DataValue, 0.65, 6.1346E-08
DataValue, 0.70000000000000007, 6.2576199999999988E-08
DataValue, 0.75, 6.3374599999999988E-08
DataValue, 0.8, 6.45122E-08
DataValue, 0.85, 6.5374999999999988E-08
DataValue, 0.9, 6.63696E-08
DataValue, 0.95000000000000007, 6.725819999999999E-08
DataValue, 1, 6.7995E-08
DataValue, 1.05, 6.8865999999999989E-08
DataValue, 1.1, 6.99776E-08
DataValue, 1.1500000000000001, 7.09488E-08
DataValue, 1.2, 7.19388E-08
DataValue, 1.25, 7.2865799999999988E-08
DataValue, 1.3, 7.35048E-08
DataValue, 1.35, 7.4159399999999991E-08
DataValue, 1.4000000000000001, 7.50766E-08
DataValue, 1.45, 7.6041E-08
DataValue, 1.5, 7.6736199999999991E-08
DataValue, 1.55, 7.7659399999999989E-08
DataValue, 1.6, 7.8665E-08
DataValue, 1.6500000000000001, 7.91244E-08
DataValue, 1.7, 8.05318E-08
DataValue, 1.75, 8.0916E-08
DataValue, 1.8, 8.16554E-08
DataValue, 1.85, 8.21058E-08
DataValue, 1.9000000000000001, 8.324E-08
DataValue, 1.95, 8.4037999999999988E-08
DataValue, 2, 8.471479999999999E-08
DataValue, 2.05, 8.56724E-08
DataValue, 2.1, 8.6277799999999989E-08
DataValue, 2.15, 8.7159399999999988E-08
DataValue, 2.2, 8.7979399999999992E-08
DataValue, 2.25, 8.8692E-08
DataValue, 2.3000000000000003, 8.9344E-08
DataValue, 2.35, 9.0297999999999992E-08
DataValue, 2.4, 9.10196E-08
DataValue, 2.45, 9.2109E-08
DataValue, 2.5, 9.30418E-08
DataValue, 2.5500000000000003, 9.3749999999999989E-08
DataValue, 2.6, 9.43094E-08
DataValue, 2.65, 9.5003E-08
DataValue, 2.7, 9.5881999999999985E-08
DataValue, 2.75, 9.55804E-08
DataValue, 2.8000000000000003, 9.6278E-08
DataValue, 2.85, 9.7169199999999986E-08
DataValue, 2.9, 9.7361E-08
DataValue, 2.95, 9.856219999999999E-08
DataValue, 3, 9.9196999999999985E-08
DataValue, 3.0500000000000003, 9.9540199999999988E-08
DataValue, 3.1, 1.0002219999999999E-07
DataValue, 3.15, 1.005644E-07
DataValue, 3.2, 1.0143459999999999E-07
DataValue, 3.25, 1.022934E-07
DataValue, 3.3000000000000003, 1.030122E-07
DataValue, 3.35, 1.0388339999999999E-07
DataValue, 3.4, 1.0472519999999999E-07
DataValue, 3.45, 1.0518719999999999E-07
DataValue, 3.5, 1.0576699999999998E-07
DataValue, 3.5500000000000003, 1.0632659999999999E-07
DataValue, 3.6, 1.0698E-07
DataValue, 3.65, 1.0763679999999999E-07
DataValue, 3.7, 1.0831599999999999E-07
DataValue, 3.75, 1.0901059999999999E-07
DataValue, 3.8000000000000003, 1.0949179999999999E-07
DataValue, 3.85, 1.0981339999999999E-07
DataValue, 3.9, 1.106298E-07
DataValue, 3.95, 1.1156579999999998E-07
DataValue, 4, 1.1202659999999999E-07
DataValue, 4.05, 1.1276539999999999E-07
DataValue, 4.1, 1.1273759999999999E-07
DataValue, 4.15, 1.1358339999999999E-07
DataValue, 4.2, 1.1370699999999999E-07
DataValue, 4.25, 1.1490199999999999E-07
DataValue, 4.3, 1.149958E-07
DataValue, 4.3500000000000005, 1.1634E-07
DataValue, 4.4, 1.1724E-07
DataValue, 4.45, 1.171E-07
DataValue, 4.5, 1.1778E-07
DataValue, 4.55, 1.1884E-07
DataValue, 4.6000000000000005, 1.1864E-07
DataValue, 4.65, 1.1924E-07
DataValue, 4.7, 1.193E-07
DataValue, 4.75, 1.2022E-07
DataValue, 4.8, 1.2113999999999999E-07
DataValue, 4.8500000000000005, 1.2146E-07
DataValue, 4.9, 1.2178E-07
DataValue, 4.95, 1.218E-07
DataValue, 5, 1.2282E-07
DataValue, 5, 1.2246E-07
DataValue, 4.95, 1.2232E-07
DataValue, 4.9, 1.2202E-07
DataValue, 4.8500000000000005, 1.212E-07
DataValue, 4.8, 1.204E-07
DataValue, 4.75, 1.1962E-07
DataValue, 4.7, 1.1914E-07
DataValue, 4.65, 1.1868E-07
DataValue, 4.6000000000000005, 1.1846E-07
DataValue, 4.55, 1.1774E-07
DataValue, 4.5, 1.1739999999999999E-07
DataValue, 4.45, 1.1646E-07
DataValue, 4.4, 1.163E-07
DataValue, 4.3500000000000005, 1.1579999999999999E-07
DataValue, 4.3, 1.156E-07
DataValue, 4.25, 1.1462E-07
DataValue, 4.2, 1.1322E-07
DataValue, 4.15, 1.1396E-07
DataValue, 4.1, 1.1302E-07
DataValue, 4.05, 1.128E-07
DataValue, 4, 1.1215999999999999E-07
DataValue, 3.95, 1.1184E-07
DataValue, 3.9, 1.108E-07
DataValue, 3.85, 1.1082E-07
