
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 19:44:17
MetaData, TestRecord.TestTarget, 0407c56
MetaData, TestRecord.IterationIndex, 48
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, cc62bbbf-5627-444a-98dc-c4a285a188d2
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 2.6E-09
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 2.4E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.0010845082172353385
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.0010845082172353385
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.0010845082172353385
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.0010845082172353385
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.0010845082172353385
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 2.8112E-09
DataValue, -4.95, 2.695E-09
DataValue, -4.9, 2.8466E-09
DataValue, -4.8500000000000005, 2.937E-09
DataValue, -4.8, 3.3481E-09
DataValue, -4.75, 3.5773E-09
DataValue, -4.7, 3.9785E-09
DataValue, -4.65, 4.596E-09
DataValue, -4.6000000000000005, 4.4727E-09
DataValue, -4.55, 4.4528E-09
DataValue, -4.5, 5.0271E-09
DataValue, -4.45, 5.658E-09
DataValue, -4.4, 6.5496E-09
DataValue, -4.3500000000000005, 7.2593E-09
DataValue, -4.3, 8.2917E-09
DataValue, -4.25, 8.8598E-09
DataValue, -4.2, 9.6501E-09
DataValue, -4.15, 1.07719E-08
DataValue, -4.1, 1.1861599999999999E-08
DataValue, -4.05, 1.28966E-08
DataValue, -4, 1.3643999999999998E-08
DataValue, -3.95, 1.63964E-08
DataValue, -3.9, 1.76506E-08
DataValue, -3.85, 1.79508E-08
DataValue, -3.8000000000000003, 1.8296199999999998E-08
DataValue, -3.75, 2.0815599999999997E-08
DataValue, -3.7, 2.2349799999999997E-08
DataValue, -3.65, 2.40028E-08
DataValue, -3.6, 2.4915399999999997E-08
DataValue, -3.5500000000000003, 2.5875399999999997E-08
DataValue, -3.5, 2.9382399999999996E-08
DataValue, -3.45, 3.1045799999999995E-08
DataValue, -3.4, 3.24054E-08
DataValue, -3.35, 3.3544E-08
DataValue, -3.3000000000000003, 3.7028799999999996E-08
DataValue, -3.25, 3.7059399999999996E-08
DataValue, -3.2, 3.9599599999999995E-08
DataValue, -3.15, 4.1013199999999996E-08
DataValue, -3.1, 4.3315399999999996E-08
DataValue, -3.0500000000000003, 4.5674599999999995E-08
DataValue, -3, 4.6787599999999993E-08
DataValue, -2.95, 5.0955799999999992E-08
DataValue, -2.9, 5.2500399999999995E-08
DataValue, -2.85, 5.5076399999999991E-08
DataValue, -2.8000000000000003, 5.9533399999999996E-08
DataValue, -2.75, 6.25602E-08
DataValue, -2.7, 6.5623999999999993E-08
DataValue, -2.65, 6.85294E-08
DataValue, -2.6, 7.1384799999999989E-08
DataValue, -2.5500000000000003, 7.4490999999999989E-08
DataValue, -2.5, 8.09422E-08
DataValue, -2.45, 8.3780599999999993E-08
DataValue, -2.4, 9.058799999999999E-08
DataValue, -2.35, 9.45588E-08
DataValue, -2.3000000000000003, 1.0022819999999999E-07
DataValue, -2.25, 1.0733639999999998E-07
DataValue, -2.2, 1.1270759999999998E-07
DataValue, -2.15, 1.1508E-07
DataValue, -2.1, 1.206E-07
DataValue, -2.05, 1.2694E-07
DataValue, -2, 1.302E-07
DataValue, -1.95, 1.3355999999999999E-07
DataValue, -1.9000000000000001, 1.4032E-07
DataValue, -1.85, 1.4494E-07
DataValue, -1.8, 1.5282E-07
DataValue, -1.75, 1.5701999999999999E-07
DataValue, -1.7, 1.6306E-07
DataValue, -1.6500000000000001, 1.686E-07
DataValue, -1.6, 1.7629999999999998E-07
DataValue, -1.55, 1.842E-07
DataValue, -1.5, 1.8832E-07
DataValue, -1.45, 1.9456E-07
DataValue, -1.4000000000000001, 2.0398E-07
DataValue, -1.35, 2.1012E-07
DataValue, -1.3, 2.167E-07
DataValue, -1.25, 2.2356E-07
DataValue, -1.2, 2.3115999999999999E-07
DataValue, -1.1500000000000001, 2.3849999999999997E-07
DataValue, -1.1, 2.4409999999999997E-07
DataValue, -1.05, 2.4858E-07
DataValue, -1, 2.551E-07
DataValue, -0.95000000000000007, 2.6374E-07
DataValue, -0.9, 2.6752E-07
DataValue, -0.85, 2.7646E-07
DataValue, -0.8, 2.834E-07
DataValue, -0.75, 2.8918E-07
DataValue, -0.70000000000000007, 2.9576E-07
DataValue, -0.65, 3.0348E-07
DataValue, -0.6, 3.0894E-07
DataValue, -0.55, 3.1378E-07
DataValue, -0.5, 3.2208E-07
DataValue, -0.45, 3.2743999999999997E-07
DataValue, -0.4, 3.3532E-07
DataValue, -0.35000000000000003, 3.3942E-07
DataValue, -0.3, 3.469E-07
DataValue, -0.25, 3.5294E-07
DataValue, -0.2, 3.568E-07
DataValue, -0.15, 3.6394E-07
DataValue, -0.1, 3.7004E-07
DataValue, -0.05, 3.7496E-07
DataValue, 0, 3.818E-07
DataValue, 0.05, 3.8898E-07
DataValue, 0.1, 3.947E-07
DataValue, 0.15, 4.0012E-07
DataValue, 0.2, 4.0626E-07
DataValue, 0.25, 4.1206E-07
DataValue, 0.3, 4.1752E-07
DataValue, 0.35000000000000003, 4.2522E-07
DataValue, 0.4, 4.2984E-07
DataValue, 0.45, 4.3612E-07
DataValue, 0.5, 4.418E-07
DataValue, 0.55, 4.508E-07
DataValue, 0.6, 4.5798E-07
DataValue, 0.65, 4.6308E-07
DataValue, 0.70000000000000007, 4.6646E-07
DataValue, 0.75, 4.7516E-07
DataValue, 0.8, 4.8056E-07
DataValue, 0.85, 4.8694E-07
DataValue, 0.9, 4.9326E-07
DataValue, 0.95000000000000007, 4.9868E-07
DataValue, 1, 5.0254E-07
DataValue, 1.05, 5.0676E-07
DataValue, 1.1, 5.1338E-07
DataValue, 1.1500000000000001, 5.1975999999999994E-07
DataValue, 1.2, 5.2632E-07
DataValue, 1.25, 5.3112E-07
DataValue, 1.3, 5.3469999999999994E-07
DataValue, 1.35, 5.4008E-07
DataValue, 1.4000000000000001, 5.4556E-07
DataValue, 1.45, 5.509E-07
DataValue, 1.5, 5.564E-07
DataValue, 1.55, 5.5822E-07
DataValue, 1.6, 5.6162E-07
DataValue, 1.6500000000000001, 5.7204E-07
DataValue, 1.7, 5.758E-07
DataValue, 1.75, 5.8234E-07
DataValue, 1.8, 5.8484E-07
DataValue, 1.85, 5.9014E-07
DataValue, 1.9000000000000001, 5.9172E-07
DataValue, 1.95, 5.951E-07
DataValue, 2, 6.0122E-07
DataValue, 2.05, 6.0808E-07
DataValue, 2.1, 6.0942E-07
DataValue, 2.15, 6.1476E-07
DataValue, 2.2, 6.2006E-07
DataValue, 2.25, 6.2128E-07
DataValue, 2.3000000000000003, 6.2583999999999994E-07
DataValue, 2.35, 6.2909999999999994E-07
DataValue, 2.4, 6.3496E-07
DataValue, 2.45, 6.3902E-07
DataValue, 2.5, 6.4126E-07
DataValue, 2.5500000000000003, 6.468E-07
DataValue, 2.6, 6.4973999999999994E-07
DataValue, 2.65, 6.5222E-07
DataValue, 2.7, 6.5851999999999994E-07
DataValue, 2.75, 6.6098E-07
DataValue, 2.8000000000000003, 6.6562E-07
DataValue, 2.85, 6.6922E-07
DataValue, 2.9, 6.7457999999999994E-07
DataValue, 2.95, 6.764E-07
DataValue, 3, 6.7978E-07
DataValue, 3.0500000000000003, 6.8524E-07
DataValue, 3.1, 6.8694E-07
DataValue, 3.15, 6.9152E-07
DataValue, 3.2, 6.9287999999999994E-07
DataValue, 3.25, 6.9434E-07
DataValue, 3.3000000000000003, 6.9894E-07
DataValue, 3.35, 6.9972E-07
DataValue, 3.4, 7.057E-07
DataValue, 3.45, 7.0896E-07
DataValue, 3.5, 7.1341999999999994E-07
DataValue, 3.5500000000000003, 7.161E-07
DataValue, 3.6, 7.167E-07
DataValue, 3.65, 7.2056E-07
DataValue, 3.7, 7.2072E-07
DataValue, 3.75, 7.2296E-07
DataValue, 3.8000000000000003, 7.2704E-07
DataValue, 3.85, 7.2994E-07
DataValue, 3.9, 7.3334E-07
DataValue, 3.95, 7.3754E-07
DataValue, 4, 7.3892E-07
DataValue, 4.05, 7.4214E-07
DataValue, 4.1, 7.4339999999999995E-07
DataValue, 4.15, 7.4454E-07
DataValue, 4.2, 7.4894E-07
DataValue, 4.25, 7.5166E-07
DataValue, 4.3, 7.5388E-07
DataValue, 4.3500000000000005, 7.5571999999999994E-07
DataValue, 4.4, 7.5652E-07
DataValue, 4.45, 7.624E-07
DataValue, 4.5, 7.6411999999999994E-07
DataValue, 4.55, 7.6724E-07
DataValue, 4.6000000000000005, 7.6836E-07
DataValue, 4.65, 7.7188E-07
DataValue, 4.7, 7.734E-07
DataValue, 4.75, 7.741E-07
DataValue, 4.8, 7.7632E-07
DataValue, 4.8500000000000005, 7.8032E-07
DataValue, 4.9, 7.8036E-07
DataValue, 4.95, 7.7968E-07
DataValue, 5, 7.8384E-07
DataValue, 5, 7.8424E-07
DataValue, 4.95, 7.8162E-07
DataValue, 4.9, 7.8048E-07
DataValue, 4.8500000000000005, 7.7678E-07
DataValue, 4.8, 7.7278E-07
DataValue, 4.75, 7.7144E-07
DataValue, 4.7, 7.6714E-07
DataValue, 4.65, 7.6276E-07
DataValue, 4.6000000000000005, 7.6148E-07
DataValue, 4.55, 7.6016E-07
DataValue, 4.5, 7.5528E-07
DataValue, 4.45, 7.5421999999999993E-07
DataValue, 4.4, 7.5112E-07
DataValue, 4.3500000000000005, 7.4734E-07
DataValue, 4.3, 7.4658E-07
DataValue, 4.25, 7.415E-07
DataValue, 4.2, 7.3853999999999994E-07
DataValue, 4.15, 7.3468E-07
DataValue, 4.1, 7.3246E-07
DataValue, 4.05, 7.3034E-07
DataValue, 4, 7.2554E-07
DataValue, 3.95, 7.2066E-07
DataValue, 3.9, 7.2023999999999994E-07
DataValue, 3.85, 7.1696E-07
DataValue, 3.8000000000000003, 7.1379999999999995E-07
DataValue, 3.75, 7.1098E-07
DataValue, 3.7, 7.0752E-07
DataValue, 3.65, 7.0252E-07
DataValue, 3.6, 6.9786E-07
DataValue, 3.5500000000000003, 6.9414E-07
DataValue, 3.5, 6.9104E-07
DataValue, 3.45, 6.8946E-07
DataValue, 3.4, 6.8502E-07
