
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 18:29:25
MetaData, TestRecord.TestTarget, 0312a25
MetaData, TestRecord.IterationIndex, 8
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 5738252c-ca7a-46e0-9a12-2404c17be55d
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 3.6E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 3E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.00012001440172820737
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.00012001440172820737
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.00012001440172820737
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.00012001440172820737
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.00012001440172820737
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 3.654E-11
DataValue, -4.95, 4.05366E-11
DataValue, -4.9, 4.45796E-11
DataValue, -4.8500000000000005, 5.48156E-11
DataValue, -4.8, 5.4403999999999996E-11
DataValue, -4.75, 6.17968E-11
DataValue, -4.7, 6.5768E-11
DataValue, -4.65, 7.83138E-11
DataValue, -4.6000000000000005, 7.8895E-11
DataValue, -4.55, 9.11134E-11
DataValue, -4.5, 9.26936E-11
DataValue, -4.45, 1.025796E-10
DataValue, -4.4, 1.115942E-10
DataValue, -4.3500000000000005, 1.2144000000000002E-10
DataValue, -4.3, 1.2352E-10
DataValue, -4.25, 1.2764E-10
DataValue, -4.2, 1.4826000000000001E-10
DataValue, -4.15, 1.6428E-10
DataValue, -4.1, 1.979E-10
DataValue, -4.05, 2.0363000000000003E-10
DataValue, -4, 2.4773000000000003E-10
DataValue, -3.95, 2.5471000000000004E-10
DataValue, -3.9, 3.0192000000000003E-10
DataValue, -3.85, 3.2664E-10
DataValue, -3.8000000000000003, 3.8798000000000004E-10
DataValue, -3.75, 3.924E-10
DataValue, -3.7, 4.5504E-10
DataValue, -3.65, 4.6804000000000007E-10
DataValue, -3.6, 5.3859E-10
DataValue, -3.5500000000000003, 5.3278E-10
DataValue, -3.5, 6.2389E-10
DataValue, -3.45, 6.6357E-10
DataValue, -3.4, 7.4E-10
DataValue, -3.35, 8.0883000000000009E-10
DataValue, -3.3000000000000003, 8.6343000000000009E-10
DataValue, -3.25, 9.5546000000000013E-10
DataValue, -3.2, 1.02338E-09
DataValue, -3.15, 1.07765E-09
DataValue, -3.1, 1.0212E-09
DataValue, -3.0500000000000003, 1.1447E-09
DataValue, -3, 1.3776E-09
DataValue, -2.95, 1.4241E-09
DataValue, -2.9, 1.5932E-09
DataValue, -2.85, 1.6647E-09
DataValue, -2.8000000000000003, 1.7839E-09
DataValue, -2.75, 1.8046E-09
DataValue, -2.7, 2.1291E-09
DataValue, -2.65, 2.2546E-09
DataValue, -2.6, 2.517E-09
DataValue, -2.5500000000000003, 2.7721E-09
DataValue, -2.5, 2.9545E-09
DataValue, -2.45, 3.1038E-09
DataValue, -2.4, 3.2884E-09
DataValue, -2.35, 3.556E-09
DataValue, -2.3000000000000003, 3.7459E-09
DataValue, -2.25, 3.9973E-09
DataValue, -2.2, 4.2794E-09
DataValue, -2.15, 4.3384E-09
DataValue, -2.1, 4.538E-09
DataValue, -2.05, 4.6997E-09
DataValue, -2, 5.0037E-09
DataValue, -1.95, 5.2811E-09
DataValue, -1.9000000000000001, 5.6038E-09
DataValue, -1.85, 6.0429E-09
DataValue, -1.8, 6.5845E-09
DataValue, -1.75, 6.7749E-09
DataValue, -1.7, 7.2455E-09
DataValue, -1.6500000000000001, 7.68E-09
DataValue, -1.6, 8.1961E-09
DataValue, -1.55, 8.4867E-09
DataValue, -1.5, 9.1856E-09
DataValue, -1.45, 9.6609E-09
DataValue, -1.4000000000000001, 1.00646E-08
DataValue, -1.35, 1.06315E-08
DataValue, -1.3, 1.1058E-08
DataValue, -1.25, 1.13502E-08
DataValue, -1.2, 1.15072E-08
DataValue, -1.1500000000000001, 1.1759999999999999E-08
DataValue, -1.1, 1.2501199999999998E-08
DataValue, -1.05, 1.3283599999999998E-08
DataValue, -1, 1.39694E-08
DataValue, -0.95000000000000007, 1.45574E-08
DataValue, -0.9, 1.50226E-08
DataValue, -0.85, 1.60458E-08
DataValue, -0.8, 1.68688E-08
DataValue, -0.75, 1.7466999999999997E-08
DataValue, -0.70000000000000007, 1.8468799999999997E-08
DataValue, -0.65, 1.9509199999999997E-08
DataValue, -0.6, 2.03214E-08
DataValue, -0.55, 2.1026E-08
DataValue, -0.5, 2.1526999999999998E-08
DataValue, -0.45, 2.2356999999999996E-08
DataValue, -0.4, 2.3522199999999998E-08
DataValue, -0.35000000000000003, 2.4312799999999997E-08
DataValue, -0.3, 2.5396599999999997E-08
DataValue, -0.25, 2.6046199999999998E-08
DataValue, -0.2, 2.7295599999999997E-08
DataValue, -0.15, 2.8116999999999996E-08
DataValue, -0.1, 2.8939E-08
DataValue, -0.05, 2.9380999999999997E-08
DataValue, 0, 3.021E-08
DataValue, 0.05, 3.1262799999999996E-08
DataValue, 0.1, 3.2136E-08
DataValue, 0.15, 3.3163E-08
DataValue, 0.2, 3.40208E-08
DataValue, 0.25, 3.5104999999999996E-08
DataValue, 0.3, 3.62428E-08
DataValue, 0.35000000000000003, 3.73568E-08
DataValue, 0.4, 3.8304E-08
DataValue, 0.45, 3.93254E-08
DataValue, 0.5, 3.9865999999999994E-08
DataValue, 0.55, 4.0898399999999995E-08
DataValue, 0.6, 4.1815599999999994E-08
DataValue, 0.65, 4.25404E-08
DataValue, 0.70000000000000007, 4.3711599999999993E-08
DataValue, 0.75, 4.4853E-08
DataValue, 0.8, 4.5742999999999995E-08
DataValue, 0.85, 4.71602E-08
DataValue, 0.9, 4.82604E-08
DataValue, 0.95000000000000007, 4.93526E-08
DataValue, 1, 5.02034E-08
DataValue, 1.05, 5.08734E-08
DataValue, 1.1, 5.1635799999999996E-08
DataValue, 1.1500000000000001, 5.2276799999999995E-08
DataValue, 1.2, 5.3100199999999997E-08
DataValue, 1.25, 5.37104E-08
DataValue, 1.3, 5.5172799999999996E-08
DataValue, 1.35, 5.6016999999999991E-08
DataValue, 1.4000000000000001, 5.65546E-08
DataValue, 1.45, 5.7584199999999992E-08
DataValue, 1.5, 5.8390599999999995E-08
DataValue, 1.55, 5.8996999999999996E-08
DataValue, 1.6, 6.0140199999999992E-08
DataValue, 1.6500000000000001, 6.1018399999999993E-08
DataValue, 1.7, 6.18656E-08
DataValue, 1.75, 6.256179999999999E-08
DataValue, 1.8, 6.34604E-08
DataValue, 1.85, 6.4056799999999992E-08
DataValue, 1.9000000000000001, 6.469239999999999E-08
DataValue, 1.95, 6.51568E-08
DataValue, 2, 6.60916E-08
DataValue, 2.05, 6.71438E-08
DataValue, 2.1, 6.7926599999999988E-08
DataValue, 2.15, 6.87548E-08
DataValue, 2.2, 6.9085E-08
DataValue, 2.25, 7.00104E-08
DataValue, 2.3000000000000003, 7.0919999999999989E-08
DataValue, 2.35, 7.1647199999999991E-08
DataValue, 2.4, 7.24136E-08
DataValue, 2.45, 7.299579999999999E-08
DataValue, 2.5, 7.36152E-08
DataValue, 2.5500000000000003, 7.42576E-08
DataValue, 2.6, 7.4571599999999993E-08
DataValue, 2.65, 7.5254E-08
DataValue, 2.7, 7.58226E-08
DataValue, 2.75, 7.646E-08
DataValue, 2.8000000000000003, 7.69138E-08
DataValue, 2.85, 7.778179999999999E-08
DataValue, 2.9, 7.83076E-08
DataValue, 2.95, 7.8837599999999986E-08
DataValue, 3, 7.927E-08
DataValue, 3.0500000000000003, 8.00802E-08
DataValue, 3.1, 8.05548E-08
DataValue, 3.15, 8.10962E-08
DataValue, 3.2, 8.15284E-08
DataValue, 3.25, 8.2278399999999986E-08
DataValue, 3.3000000000000003, 8.2789999999999989E-08
DataValue, 3.35, 8.3321199999999993E-08
DataValue, 3.4, 8.3930999999999986E-08
DataValue, 3.45, 8.4697199999999992E-08
DataValue, 3.5, 8.5025E-08
DataValue, 3.5500000000000003, 8.5471599999999991E-08
DataValue, 3.6, 8.5967399999999987E-08
DataValue, 3.65, 8.49232E-08
DataValue, 3.7, 8.5678199999999992E-08
DataValue, 3.75, 8.6457199999999989E-08
DataValue, 3.8000000000000003, 8.60912E-08
DataValue, 3.85, 8.68688E-08
DataValue, 3.9, 8.7423199999999986E-08
DataValue, 3.95, 8.78402E-08
DataValue, 4, 8.7924999999999988E-08
DataValue, 4.05, 8.87928E-08
DataValue, 4.1, 8.8984399999999993E-08
DataValue, 4.15, 9.0507199999999989E-08
DataValue, 4.2, 9.10262E-08
DataValue, 4.25, 9.13946E-08
DataValue, 4.3, 9.19844E-08
DataValue, 4.3500000000000005, 9.2301799999999991E-08
DataValue, 4.4, 9.19144E-08
DataValue, 4.45, 9.210499999999999E-08
DataValue, 4.5, 9.2506599999999987E-08
DataValue, 4.55, 9.3041399999999988E-08
DataValue, 4.6000000000000005, 9.3414399999999987E-08
DataValue, 4.65, 9.3908399999999991E-08
DataValue, 4.7, 9.4073799999999988E-08
DataValue, 4.75, 9.4666399999999991E-08
DataValue, 4.8, 9.4986799999999991E-08
DataValue, 4.8500000000000005, 9.5469599999999986E-08
DataValue, 4.9, 9.6021599999999989E-08
DataValue, 4.95, 9.6254399999999991E-08
DataValue, 5, 9.47118E-08
DataValue, 5, 9.4452199999999989E-08
DataValue, 4.95, 9.4253399999999986E-08
DataValue, 4.9, 9.36162E-08
DataValue, 4.8500000000000005, 9.3046799999999989E-08
DataValue, 4.8, 9.25158E-08
DataValue, 4.75, 9.1743199999999987E-08
DataValue, 4.7, 9.1565999999999988E-08
DataValue, 4.65, 9.1472599999999993E-08
DataValue, 4.6000000000000005, 9.1107599999999989E-08
DataValue, 4.55, 9.0976399999999989E-08
DataValue, 4.5, 9.0769399999999992E-08
DataValue, 4.45, 9.0232799999999987E-08
DataValue, 4.4, 8.9334599999999991E-08
DataValue, 4.3500000000000005, 8.89906E-08
DataValue, 4.3, 8.8493999999999985E-08
DataValue, 4.25, 9.0216599999999985E-08
DataValue, 4.2, 8.77964E-08
DataValue, 4.15, 8.7323199999999991E-08
DataValue, 4.1, 8.64336E-08
DataValue, 4.05, 8.593539999999999E-08
DataValue, 4, 8.5418999999999992E-08
DataValue, 3.95, 8.7429E-08
DataValue, 3.9, 8.68308E-08
