
SetupTitle, Transfer(1)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vgs
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -10
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Ids
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.001
TestParameter, Output.Graph.YAxis.Top, 0.001
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/21/2020 18:26:36
MetaData, TestRecord.TestTarget, 0407c56
MetaData, TestRecord.IterationIndex, 6
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 1e734c7a-c972-4ce3-b404-3608d4ab4c44
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgs
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Ids
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 3.6E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 2.3E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -0.00015654624202049019
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -0.00015654624202049019
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -0.00015654624202049019
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -0.00015654624202049019
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -0.00015654624202049019
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=Vgs, Direction=Double, Linear/Log=LINEAR, Start=-5 V, Stop=5 V, Step=50 mV, No. of Steps=201, Compliance=50 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=Vds, Start=10 mV, Stop=30 mV, Step=20 mV, No. of Steps=2, Compliance=50 mA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vds	0.01,0.03	0.01	0.02	2
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, Transfer(1)
Dimension1, 402, 402
Dimension2, 2, 2
DataName, Vgs, Ids
DataValue, -5, 4.2395E-10
DataValue, -4.95, 3.6387E-10
DataValue, -4.9, 3.6744E-10
DataValue, -4.8500000000000005, 5.2750000000000009E-10
DataValue, -4.8, 4.8566000000000006E-10
DataValue, -4.75, 5.1228E-10
DataValue, -4.7, 5.0253E-10
DataValue, -4.65, 5.9983000000000009E-10
DataValue, -4.6000000000000005, 5.4985E-10
DataValue, -4.55, 7.1725000000000008E-10
DataValue, -4.5, 6.8673000000000007E-10
DataValue, -4.45, 7.4098000000000006E-10
DataValue, -4.4, 8.0198000000000006E-10
DataValue, -4.3500000000000005, 8.2042E-10
DataValue, -4.3, 9.3499E-10
DataValue, -4.25, 1.09861E-09
DataValue, -4.2, 1.305E-09
DataValue, -4.15, 1.3224E-09
DataValue, -4.1, 1.4319E-09
DataValue, -4.05, 1.7115E-09
DataValue, -4, 1.7013E-09
DataValue, -3.95, 1.861E-09
DataValue, -3.9, 2.0514E-09
DataValue, -3.85, 2.144E-09
DataValue, -3.8000000000000003, 2.5195E-09
DataValue, -3.75, 2.5747E-09
DataValue, -3.7, 2.8849E-09
DataValue, -3.65, 3.1599E-09
DataValue, -3.6, 3.7734E-09
DataValue, -3.5500000000000003, 3.7477E-09
DataValue, -3.5, 4.0862E-09
DataValue, -3.45, 4.8681E-09
DataValue, -3.4, 5.5328E-09
DataValue, -3.35, 5.8594E-09
DataValue, -3.3000000000000003, 6.6939E-09
DataValue, -3.25, 7.9857E-09
DataValue, -3.2, 8.9386E-09
DataValue, -3.15, 8.9306E-09
DataValue, -3.1, 1.04984E-08
DataValue, -3.0500000000000003, 1.1581599999999999E-08
DataValue, -3, 1.3776999999999998E-08
DataValue, -2.95, 1.6436399999999998E-08
DataValue, -2.9, 1.8607399999999998E-08
DataValue, -2.85, 1.98454E-08
DataValue, -2.8000000000000003, 2.0523599999999997E-08
DataValue, -2.75, 2.1126199999999998E-08
DataValue, -2.7, 2.29526E-08
DataValue, -2.65, 2.56658E-08
DataValue, -2.6, 2.61484E-08
DataValue, -2.5500000000000003, 3.01962E-08
DataValue, -2.5, 3.2295399999999994E-08
DataValue, -2.45, 3.49692E-08
DataValue, -2.4, 3.79254E-08
DataValue, -2.35, 3.9162E-08
DataValue, -2.3000000000000003, 4.2285E-08
DataValue, -2.25, 4.6245599999999994E-08
DataValue, -2.2, 4.8575599999999996E-08
DataValue, -2.15, 5.2319999999999995E-08
DataValue, -2.1, 5.6087999999999992E-08
DataValue, -2.05, 5.7085799999999995E-08
DataValue, -2, 5.96682E-08
DataValue, -1.95, 6.3426799999999992E-08
DataValue, -1.9000000000000001, 6.57428E-08
DataValue, -1.85, 7.06396E-08
DataValue, -1.8, 7.5349599999999988E-08
DataValue, -1.75, 7.8433799999999989E-08
DataValue, -1.7, 8.37848E-08
DataValue, -1.6500000000000001, 8.7127399999999992E-08
DataValue, -1.6, 9.3967E-08
DataValue, -1.55, 9.9029199999999991E-08
DataValue, -1.5, 1.006618E-07
DataValue, -1.45, 1.0575199999999999E-07
DataValue, -1.4000000000000001, 1.1180799999999999E-07
DataValue, -1.35, 1.163E-07
DataValue, -1.3, 1.2216E-07
DataValue, -1.25, 1.2984E-07
DataValue, -1.2, 1.3494E-07
DataValue, -1.1500000000000001, 1.394E-07
DataValue, -1.1, 1.408E-07
DataValue, -1.05, 1.4606E-07
DataValue, -1, 1.5114E-07
DataValue, -0.95000000000000007, 1.5822E-07
DataValue, -0.9, 1.6226E-07
DataValue, -0.85, 1.71E-07
DataValue, -0.8, 1.803E-07
DataValue, -0.75, 1.839E-07
DataValue, -0.70000000000000007, 1.914E-07
DataValue, -0.65, 1.9922E-07
DataValue, -0.6, 2.0288E-07
DataValue, -0.55, 2.1063999999999999E-07
DataValue, -0.5, 2.171E-07
DataValue, -0.45, 2.2781999999999999E-07
DataValue, -0.4, 2.3398E-07
DataValue, -0.35000000000000003, 2.4129999999999997E-07
DataValue, -0.3, 2.4954E-07
DataValue, -0.25, 2.5888E-07
DataValue, -0.2, 2.6718E-07
DataValue, -0.15, 2.7215999999999997E-07
DataValue, -0.1, 2.7776E-07
DataValue, -0.05, 2.8742E-07
DataValue, 0, 2.9434E-07
DataValue, 0.05, 3.0198E-07
DataValue, 0.1, 3.085E-07
DataValue, 0.15, 3.1492E-07
DataValue, 0.2, 3.2306E-07
DataValue, 0.25, 3.2948E-07
DataValue, 0.3, 3.3541999999999997E-07
DataValue, 0.35000000000000003, 3.42E-07
DataValue, 0.4, 3.4872E-07
DataValue, 0.45, 3.566E-07
DataValue, 0.5, 3.6256E-07
DataValue, 0.55, 3.683E-07
DataValue, 0.6, 3.777E-07
DataValue, 0.65, 3.8513999999999997E-07
DataValue, 0.70000000000000007, 3.9062E-07
DataValue, 0.75, 3.9839999999999997E-07
DataValue, 0.8, 4.05E-07
DataValue, 0.85, 4.1098E-07
DataValue, 0.9, 4.1668E-07
DataValue, 0.95000000000000007, 4.213E-07
DataValue, 1, 4.2936E-07
DataValue, 1.05, 4.3312E-07
DataValue, 1.1, 4.3985999999999997E-07
DataValue, 1.1500000000000001, 4.4811999999999997E-07
DataValue, 1.2, 4.5436E-07
DataValue, 1.25, 4.607E-07
DataValue, 1.3, 4.6987999999999997E-07
DataValue, 1.35, 4.7314E-07
DataValue, 1.4000000000000001, 4.7755999999999994E-07
DataValue, 1.45, 4.8412E-07
DataValue, 1.5, 4.8735999999999994E-07
DataValue, 1.55, 4.9408E-07
DataValue, 1.6, 4.9578E-07
DataValue, 1.6500000000000001, 5.022E-07
DataValue, 1.7, 5.0888E-07
DataValue, 1.75, 5.117E-07
DataValue, 1.8, 5.1774E-07
DataValue, 1.85, 5.2356E-07
DataValue, 1.9000000000000001, 5.2992E-07
DataValue, 1.95, 5.3496E-07
DataValue, 2, 5.4072E-07
DataValue, 2.05, 5.4522E-07
DataValue, 2.1, 5.5262E-07
DataValue, 2.15, 5.5505999999999994E-07
DataValue, 2.2, 5.5862E-07
DataValue, 2.25, 5.6036E-07
DataValue, 2.3000000000000003, 5.6652E-07
DataValue, 2.35, 5.6998E-07
DataValue, 2.4, 5.7872E-07
DataValue, 2.45, 5.8212E-07
DataValue, 2.5, 5.8772E-07
DataValue, 2.5500000000000003, 5.937E-07
DataValue, 2.6, 5.9672E-07
DataValue, 2.65, 6.017E-07
DataValue, 2.7, 6.0702E-07
DataValue, 2.75, 6.0938E-07
DataValue, 2.8000000000000003, 6.161E-07
DataValue, 2.85, 6.188E-07
DataValue, 2.9, 6.2186E-07
DataValue, 2.95, 6.2695999999999994E-07
DataValue, 3, 6.3105999999999993E-07
DataValue, 3.0500000000000003, 6.3414E-07
DataValue, 3.1, 6.4212E-07
DataValue, 3.15, 6.459E-07
DataValue, 3.2, 6.4494E-07
DataValue, 3.25, 6.5192E-07
DataValue, 3.3000000000000003, 6.5548E-07
DataValue, 3.35, 6.6037999999999994E-07
DataValue, 3.4, 6.6296E-07
DataValue, 3.45, 6.6708E-07
DataValue, 3.5, 6.6826E-07
DataValue, 3.5500000000000003, 6.724E-07
DataValue, 3.6, 6.7522E-07
DataValue, 3.65, 6.7867999999999993E-07
DataValue, 3.7, 6.8374E-07
DataValue, 3.75, 6.8838E-07
DataValue, 3.8000000000000003, 6.9154E-07
DataValue, 3.85, 6.9586E-07
DataValue, 3.9, 6.9632E-07
DataValue, 3.95, 7.0344E-07
DataValue, 4, 7.0522E-07
DataValue, 4.05, 7.1054E-07
DataValue, 4.1, 7.1312E-07
DataValue, 4.15, 7.1313999999999994E-07
DataValue, 4.2, 7.1982E-07
DataValue, 4.25, 7.2212E-07
DataValue, 4.3, 7.245E-07
DataValue, 4.3500000000000005, 7.2934E-07
DataValue, 4.4, 7.315E-07
DataValue, 4.45, 7.3097999999999995E-07
DataValue, 4.5, 7.3535999999999994E-07
DataValue, 4.55, 7.3838E-07
DataValue, 4.6000000000000005, 7.41E-07
DataValue, 4.65, 7.4008E-07
DataValue, 4.7, 7.422E-07
DataValue, 4.75, 7.4612E-07
DataValue, 4.8, 7.524E-07
DataValue, 4.8500000000000005, 7.5666E-07
DataValue, 4.9, 7.5739999999999994E-07
DataValue, 4.95, 7.6047999999999994E-07
DataValue, 5, 7.62E-07
DataValue, 5, 7.623E-07
DataValue, 4.95, 7.646E-07
DataValue, 4.9, 7.6271999999999994E-07
DataValue, 4.8500000000000005, 7.6358E-07
DataValue, 4.8, 7.613E-07
DataValue, 4.75, 7.5805999999999995E-07
DataValue, 4.7, 7.5842E-07
DataValue, 4.65, 7.5556E-07
DataValue, 4.6000000000000005, 7.5431999999999994E-07
DataValue, 4.55, 7.5504E-07
DataValue, 4.5, 7.5006E-07
DataValue, 4.45, 7.4654E-07
DataValue, 4.4, 7.4357999999999994E-07
DataValue, 4.3500000000000005, 7.425E-07
DataValue, 4.3, 7.3738E-07
DataValue, 4.25, 7.381E-07
DataValue, 4.2, 7.322E-07
DataValue, 4.15, 7.3324E-07
DataValue, 4.1, 7.244E-07
DataValue, 4.05, 7.233E-07
DataValue, 4, 7.1954E-07
DataValue, 3.95, 7.1692E-07
DataValue, 3.9, 7.1452E-07
DataValue, 3.85, 7.1234E-07
DataValue, 3.8000000000000003, 7.0932E-07
DataValue, 3.75, 7.0392E-07
DataValue, 3.7, 7.0323999999999994E-07
DataValue, 3.65, 6.9628E-07
DataValue, 3.6, 6.942E-07
DataValue, 3.5500000000000003, 6.8979999999999994E-07
DataValue, 3.5, 6.8652E-07
DataValue, 3.45, 6.8162E-07
